Eppstein,8001815,5,Eppstein
Eppstein-Bremthal,8001816,5,Eppstein
Erbach (Odenw),8001817,6,Erbach 
Erbach (Odenw) Nord,8001811,6,Erbach
Erbach (Rheingau),8001818,6,Erbach
Erbach (Württ),8001820,4,Erbach (Württ)
Erdeborn,8011496,6,Erdeborn
Erding,8001825,6,Erding
Erdmannhausen-Rielingshausen,8001827,6,Erdmannhausen
Erdweg,8001829,6,Erdweg
Erftstadt,8003671,4,Erftstadt
Erftstadt,8003671,4,Erftstadt
Erfurt Hbf,8010101,2,Erfurt
Erfurt Nord,8010102,5,Erfurt
Erfurt Ost,8011500,6,Erfurt
Erfurt-Bischleben,8011502,5,Erfurt
Erfurt-Gispersleben,8011503,6,Erfurt
Ergenzingen,8001833,6,Rottenburg am Neckar
Ergoldsbach,8001835,5,Ergoldsbach
Ergste,8001836,6,Schwerte
Eriskirch,8001838,6,Eriskirch
Erkelenz,8001839,4,Erkelenz
Erkersreuth,8001840,7,Selb
Erkner,8013477,3,Erkner
Erkrath,8001841,5,Erkrath
Erlangen,8001844,3,Erlangen
Erlangen-Bruck,8001845,5,Erlangen
Erlau (Sachs),8011507,6,Erlau 
Erndtebrück,8001851,6,Erndtebrück
Ernsgaden,8001853,6,Ernsgaden
Ernsgaden,8001853,6,Ernsgaden
Ernstthal am Rennsteig,8011512,7,Lauscha OT Ernstthal
Erpel (Rhein),8001858,6,Erpel 
Erpolzheim,8001860,6,Erpolzheim
Erzhausen,8001864,4,Erzhausen
Erzingen (Baden),8001865,4,Klettgau
Esch (Westf),8001867,6,Ibbenbüren-Esch
Eschborn,8001870,5,Eschborn
Eschborn Süd,8001871,5,Eschborn
Eschede,8001872,6,Eschede
Eschelbronn,8007443,7,Eschelbronn
Eschenau (b Heilbronn),8001874,6,Obersulm
Eschenau (Mittelfr),8001875,6,Eckental
Eschenbach (b Markt Erlbach),8001877,7,Markt Erlbach
Eschenlohe,8001880,6,Eschenlohe
Eschhofen,8001883,4,Limburg a. d. Lahn
Eschweiler Hbf,8001886,4,Eschweiler
Esens (Ostfriesl),8001890,6,Esens 
Espelkamp,8001894,6,Espelkamp
Espenau-Mönchehof,8004060,5,Espenau-Mönchehof
Essen (Oldb),8001899,6,Essen 
Essen Hbf,8000098,1,Essen
Essen Stadtwald,8001896,4,Essen
Essen Süd,8001897,5,Essen
Essen West,8001898,4,Essen
Essen-Altenessen,8001900,5,Essen
Essen-Bergeborbeck,8001901,6,Essen
Essen-Borbeck,8001902,5,Essen
Essen-Borbeck Süd,8005031,5,Essen
Essen-Dellwig,8001903,6,Essen
Essen-Dellwig,8001903,6,Essen
Essen-Dellwig Ost,8001904,6,Essen
Essen-Eiberg,8001905,5,Essen
Essen-Frohnhausen,8001906,4,Essen
Essen-Gerschede,8001907,5,Essen
Essen-Holthausen,8006514,5,Essen
Essen-Holthausen,8006514,5,Essen
Essen-Horst,8006194,6,Essen
Essen-Hügel,8001908,5,Essen
Essen-Katernberg Süd,8001909,6,Essen
Essen-Kray Nord,8001910,6,Essen
Essen-Kray Süd,8001911,6,Essen
Essen-Kupferdreh,8001912,5,Essen
Essen-Kupferdreh,8001912,5,Essen
Essen-Steele,8000099,4,Essen
Essen-Steele Ost,8001913,4,Essen
Essen-Überruhr,8001914,6,Essen
Essen-Werden,8001915,5,Essen
Essen-Zollverein Nord,8001909,6,Essen
Eßleben,8001919,6,Werneck
Esslingen (Neckar),8001920,3,Esslingen am Neckar
Esslingen-Mettingen,8001921,3,Esslingen am Neckar
Esslingen-Zell,8006642,4,Esslingen am Neckar
Esting,8001996,4,Esting
Etelsen,8001924,4,Langwedel
Ettenhausen,8011519,7,Ettenhausen
Etterzhausen,8001925,6,Nittendorf
Ettlingen West,8001926,5,Ettlingen
Etzbach,8001928,6,Etzbach
Etzelwang,8001929,6,Etzelwang
Etzenricht,8001932,6,Etzenricht
Etzleben,8011520,6,Etzleben
Eubigheim,8001933,7,Ahorn (Baden)
Euerdorf,8001935,7,Euerdorf
Euskirchen,8000100,3,Euskirchen
Euskirchen Zuckerfabrik,8006673,7,Euskirchen
Euskirchen-Kreuzweingarten,8003440,7,Euskirchen
Euskirchen-Kuchenheim,8003462,6,Euskirchen
Eutin,8001941,5,Eutin
Eutingen (Baden),8001942,5, Pforzheim
Eutingen im Gäu,8000101,4,Eutingen im Gäu
Evershagen,8011523,4,Rostock
Eyach,8001946,6,Starzach
Eystrup,8001949,5,Eystrup
Fachingen (Lahn),8001950,6,Birlenbach
Fahrenkrug,8001953,7,Fahrenkrug
Fahrnau,8001954,6,Schopfheim
Falkenau (Sachs) Süd,8011529,6,Flöha - OT Falkenau 
Falkenberg (Elster),8010103,3,Falkenberg (Elster)
Falkenberg (Elster),8010103,3,Falkenberg (Elster)
Falkenberg (Mark),8011531,6,Falkenberg (Mark)
Falkensee,8013479,5,Falkensee
Falkenstein (Vogtl),8010106,6,Falkenstein 
Fallersleben,8001957,5,Wolfsburg
Fallingbostel,8001958,5,Fallingbostel
Fangschleuse,8011533,6,Grünheide (Mark)
Farchant,8001961,6,Farchant
Fasanenpark,8001963,5,Unterhaching
Faurndau,8001965,5,Göppingen
Favoritepark,8001967,5,Ludwigsburg
Feilitzsch,8001969,6,Feilitzsch
Feldafing,8001970,5,Feldafing
Feldberg-Bärental,8001971,6,Feldberg-Bärental
Felde,8001977,6,Felde
Feldhausen,8001972,6,Bottrop
Feldkirchen (b München),8001973,5,Feldkirchen
Fellbach,8001974,3,Fellbach
Felsberg-Altenbrunslar,8000520,6,Felsberg
Felsberg-Gensungen,8002236,6,Felsberg
Felsberg-Wolfershausen,8006546,6,Felsberg-Wolfershausen
Ferch-Lienewitz,8013480,7,Schwielowsee
Ferdinandshof,8011536,6,Ferdinandshof
Fermerswalde,8011537,6,Herzberg / E
Ferndorf (Kr Siegen),8001976,7,Kreuztal
Feucht,8001978,3,Feucht
Feucht Ost,8001988,6,Feucht
Feucht-Moosbach,8002520,6,Feucht 
Feuerbachstraße,8089012,5,Berlin
Fichtenberg,8001982,6,Fichtenberg
Filderstadt,8001984,5,Filderstadt
Filsen,8001983,6,Filsen
Finkenheerd,8011540,6,Brieskow-Finkenheerd
Finkenkrug,8011541,6,Falkensee
Finnentrop,8000102,4,Finnentrop
Finningerstraße,8001985,6,Neu-Ulm
Finsterwalde (Niederlausitz),8011542,5,Finsterwalde 
Fischbach (b Nürnberg),8001989,5, Nürnberg
Fischbach (b Nürnberg),8001989,5, Nürnberg
Fischbach (Bodensee),8002111,7,Friedrichshafen
Fischbach-Camphausen,8001990,6,Quierschied
Fischbach-Weierbach,8001991,6,Idar-Oberstein
Fischbachau,8001992,6,Fischbachau
Fischbek,8002556,6,Hamburg
Fischen,8001995,5,Fischen
Fischhausen-Neuhaus,8001998,6,Schliersee
Flechtingen,8011544,6,Flechtingen
Fleetmark,8011545,7,Fleetmark
Flensburg,8000103,3,Flensburg
Flieden,8002010,5,Flieden
Flintbek,8002011,6,Flintbek
Flintsbach,8002012,6,Flintsbach
Flöha,8010108,4,Flöha
Flomersheim,8002014,6,Frankenthal
Flörsheim (Main),8002013,4,Flörsheim (Main)
Flughafen Köln/Bonn,8003330,3,Köln
Flughafen Leipzig/Halle,8012183,3,Schkeuditz
Flughafen München,8004168,4,Oberding
Flughafen München Besucherpark,8004167,4,Freising
Fohrde,8011550,7,Havelsee
Föhren,8002018,6,Föhren
Förbau,8002019,6,Schwarzenbach a.d.Saale
Forchheim (b Karlsruhe),8002023,6,Rheinstetten
Forchheim (Oberfr),8002024,4,Forchheim (Oberfr)
Förderstedt,8011549,7,Förderstedt
Fornsbach,8002026,6,Murrhardt
Forst (Lausitz),8010111,6,Forst 
Forsthaus,8002027,6,Krefeld
Forth,8002029,6,Eckental
Förtha (Kr Eisenach),8010110,6,Gerstungen
Förtschendorf,8002020,6,Pressig
Frankenberg (Sachs),8011553,6,Frankenberg (Sachsen)
Frankenberg (Sachs) Süd,8011554,7,Frankenberg 
Frankenstein (Pfalz),8002036,6,Frankenstein Pfalz
Frankenstein (Sachs),8011556,6,Oberschöna
Frankenthal Hbf,8000332,4,Frankenthal
Frankenthal-Süd,8002025,4,Frankenthal
Frankfurt (Main) Flughafen Regionalbahnhof,8070004,3,Frankfurt am Main
Frankfurt (Main) Galluswarte,8006690,4,Frankfurt am Main
Frankfurt (Main) Hauptwache,8006692,3,Frankfurt am Main
Frankfurt (Main) Hbf,8000105,1,Frankfurt am Main
Frankfurt (Main) Hbf,8000105,1,Frankfurt am Main
Frankfurt (Main) Konstablerwache,8004429,3,Frankfurt am Main
Frankfurt (Main) Lokalbahnhof,8002038,4,Frankfurt am Main
Frankfurt (Main) Mühlberg,8002034,4,Frankfurt am Main
Frankfurt (Main) Niederrad,8002050,3,Frankfurt am Main
Frankfurt (Main) Ost,8002039,5,Frankfurt am Main
Frankfurt (Main) Ostendstraße,8002058,3,Frankfurt am Main
Frankfurt (Main) Sportfeld,8002040,3,Frankfurt am Main
Frankfurt (Main) Stresemannallee,8002059,4,Frankfurt am Main
Frankfurt (Main) Süd,8002041,2,Frankfurt am Main
Frankfurt (Main) Taunusanlage,8006691,3,Frankfurt am Main
Frankfurt (Main) West,8002042,3,Frankfurt am Main
Frankfurt (Main) West,8002042,3,Frankfurt am Main
Frankfurt (Oder),8010113,3,Frankfurt (Oder)
Frankfurt (Oder),8010113,3,Frankfurt (Oder)
Frankfurt (Oder)-Neuberesinchen,8011557,7,Frankfurt (Oder)
Frankfurt (Oder)-Rosengarten,8011559,6,Frankfurt (Oder)
Frankfurt am Main Flughafen Fernbahnhof,8070003,3,Frankfurt am Main
Frankfurt am Main Messe,8079632,4,Frankfurt am Main
Frankfurt am Main Stadion,8002040,3,Frankfurt am Main
Frankfurt-Berkersheim,8002043,5,Frankfurt am Main
Frankfurt-Eschersheim,8002045,5,Frankfurt am Main
Frankfurt-Frankfurter Berg,8002044,4,Frankfurt am Main
Frankfurt-Griesheim,8002046,4,Frankfurt am Main
Frankfurt-Höchst,8000106,3,Frankfurt am Main
Frankfurt-Höchst Farbwerke,8002051,5,Frankfurt am Main
Frankfurt-Louisa,8002047,4,Frankfurt am Main
Frankfurt-Mainkur,8002048,5,Frankfurt am Main
Frankfurt-Nied,8002049,5,Frankfurt am Main
Frankfurt-Rödelheim,8002052,3,Frankfurt am Main
Frankfurt-Sindlingen,8002053,5,Frankfurt am Main
Frankfurt-Sossenheim,8002054,6,Frankfurt am Main
Frankfurt-Zeilsheim,8002055,5,Frankfurt am Main
Frankleben,8011560,6,Braunsbedra
Frauenau,8002057,7,Frauenau
Frauenhain,8011563,6,Röderaue
Frechen-Königsdorf,8002389,5,Frechen
Frechen-Königsdorf,8002389,5,Frechen
Freckleben,8011564,7,Freckleben
Freden (Leine),8002063,6,Freden 
Fredersdorf (b Berlin),8080440,5,Fredersdorf 
Freiberg (Neckar),8002065,5,Freiberg am Neckar
Freiberg (Sachs),8010115,4,Freiberg 
Freiburg (Breisgau) Hbf,8000107,2,Freiburg
Freiburg West,8002066,6,Freiburg
Freiburg-Herdern,8002067,5,Freiburg im Breisgau
Freiburg-Klinikum,8002077,6,Freiburg
Freiburg-Klinikum,8002077,6,Freiburg
Freiburg-Littenweiler,8002068,6,Freiburg
Freiburg-Messe/Freiburg-Universität,8000453,6,Freiburg
Freiburg-St Georgen,8002069,6,Freiburg
Freiburg-Wiehre,8002070,5,Freiburg
Freiburg-Zähringen,8002071,6,Freiburg
Freienohl,8002073,5,Meschede
Freienorla,8011567,7,Freienorla
Freihalden,8002074,6,Jettingen-Scheppach
Freihöls,8002075,7,Fensterbach
Freihung,8002076,6,Freihung
Freilassing,8000108,3,Freilassing
Freilassing-Hofham,8002085,6,Freilassing
Freinsheim,8000374,4, Freinsheim
Freising,8002078,3,Freising
Freital-Deuben,8011569,4,Freital
Freital-Hainsberg,8010116,5,Freital
Freital-Hainsberg,8010116,5,Freital
Freital-Hainsberg West,8011570,6,Freital
Freital-Potschappel,8013445,5,Freital
Frellstedt,8002080,6,Frellstedt
Fremersdorf,8002083,6,Merzig
Frenz,8011571,6,Großpaschleben
Fresenburg,8002086,7,Bad Oldesloe
Fretzdorf,8011572,7,Wittstock/DosseOTFretzdof
Freudenstadt Hbf,8000110,5,Freudenstadt
Freusburg Siedlung,8002092,6,Kirchen
Freyburg (Unstrut),8011573,7,Freyburg
Frickhofen,8002095,6,Dornburg
Fridingen (b Tuttlingen),8002096,6,Fridingen
Friedberg (b Augsburg),8002099,6,Friedberg
Friedberg (Hess),8000111,3,Friedberg (Hessen)
Friedberg Süd,8002105,7,Friedberg (Hessen)
Friedelhausen,8002100,6,Lollar
Friedenau,8089058,4,Berlin
Friedersdorf (b Königs Wusterhausen),8011574,6,Heidesee
Friedland (Han),8002102,5,Friedland 
Friedrich Wilhelmshütte,8002104,6,Troisdorf
Friedrichroda,8011578,7,Friedrichroda
Friedrichsberg (S-Bahn),8002106,4,Hamburg
Friedrichsdorf (Taunus),8002108,4,Friedrichsdorf (Taunus)
Friedrichsfeld (Niederrhein),8002109,5,Voerde
Friedrichsfelde Ost,8089059,4,Berlin
Friedrichshafen Flughafen,8002120,5,Meckenbeuren
Friedrichshafen Hafen,8002110,5,Friedrichshafen
Friedrichshafen Landratsamt,8002122,7,Friedrichshafen
Friedrichshafen Manzell,8003850,6,Friedrichshafen
Friedrichshafen Ost,8002030,6,Friedrichshafen
Friedrichshafen Stadt,8000112,3,Friedrichshafen
Friedrichshafen-Fischbach,8002111,7,Friedrichshafen
Friedrichshafen-Kluftern,8003345,7,Friedrichshafen
Friedrichsruh,8002113,7,Aumühle
Friedrichsruhe (Meckl),8011582,7,Friedrichsruhe
Friedrichssegen,8002114,6,Lahnstein
Friedrichstadt,8002115,5,Friedrichstadt
Friedrichstal (Baden),8002116,5,Stutensee
Friedrichsthal (Saar),8002117,6,Friedrichsthal (Saar)
Friedrichsthal Mitte,8002132,6,Friedrichsthal (Saar)
Friesack (Mark),8011585,6,Friesack ( Mark)
Friesdorf,8011586,7,Friesdorf
Friesdorf Ost,8011587,7,Friesdorf
Friesenheim (Baden),8002123,6,Friesenheim 
Frimmersdorf,8002127,6,Grevenbroich
Frohburg,8011588,6,Frohburg
Frömern,8002130,7,Fröndenberg (Ruhr)
Frommern,8002133,6,Balingen
Fröndenberg,8000113,4,Fröndenberg (Ruhr)
Fronhausen (Lahn),8002134,6,Fronhausen
Frose,8010119,6,Frose
Fröttstädt,8010118,5,Fröttstädt
Fulda,8000115,2,Fulda
Fuldatal-Ihringshausen,8003053,6,Fuldatal-Ihringshausen
Fürfurt,8002137,6,Weinbach
Fürstenberg (Havel),8010399,5,Fürstenberg Havel
Fürstenfeldbruck,8002141,4,Fürstenfeldbruck
Fürstenwalde (Spree),8010120,4,Fürstenwalde (Spree)
Fürstenwalde (Spree) Süd,8011591,7,Fürstenwalde (Spree)
Furth (b Deisenhofen),8002161,5,Oberhaching
Fürth (Bay) Hbf,8000114,2,Fürth
Fürth (Odenw),8002150,6,Fürth (Odenw)
Furth im Wald,8002159,5,Furth im Wald
Fürth Westvorstadt,8002149,6,Fürth
Fürth-Burgfarrnbach,8002152,5,Fürth
Fürth-Dambach,8002153,6,Fürth
Fürth-Unterfarrnbach,8002154,6,Fürth
Fürth-Unterfürberg,8002155,6,Fürth-Unterfürberg
Füssen,8002156,6,Füssen
Gablingen,8002162,5,Gablingen
Gadebusch,8011592,7,Gadebusch
Gaildorf West,8002168,6,Gaildorf
Gaimersheim,8002171,6,Gaimersheim
Gaißach,8002173,7,Gaißach
Galgenschanze,8002175,6,Kaiserslautern
Ganderkesee,8002179,6,Ganderkesee
Gangloffsömmern,8011594,7,Gangloffsömmern
Garbeck,8002180,7,Balve
Garbenteich,8002182,6,Pohlheim
Gardelegen,8011596,6,Gardelegen
Garding,8002185,7,Garding
Garmisch-Partenkirchen,8002187,3,Garmisch-Partenkirchen
Gärtringen,8002165,5,Gärtringen
Gaschwitz,8011598,5,Markkleeberg OT Gaschwitz
Gatersleben,8011599,7,Gatersleben
Gau Algesheim,8000375,4,Gau Algesheim
Gau Bickelheim,8002191,6,Gau Bickelheim
Gaubüttelbrunn,8002195,6,Wittighausen
Gäufelden,8002166,5,Gäufelden
Gauting,8002198,4,Gauting
Gebra (Hainleite),8011602,6,Niedergebra
Geeste,8002203,6,Geeste
Geestgottberg,8010121,7,Geestgottberg
Gehlberg,8011603,6,Gehlberg
Gehrenseestraße,8089014,5,Berlin
Geigant,8002205,7,Waldmünchen
Geilenkirchen,8002206,5,Geilenkirchen
Geilhausen,8002207,7,Windeck
Geiselhöring,8002209,6,Geiselhöring
Geisenbrunn,8002210,5,Gilching
Geisenheim,8002212,5,Geisenheim
Geising,8011609,6,Geising
Geisingen,8002214,6,Geisingen
Geislingen (Steige),8002218,4,Geislingen (Steige)
Geislingen West,8002217,6,Geislingen (Steige)
Geitau,8002220,7,Bayrischzell
Geithain,8010122,4,Geithain
Gelbensande,8011611,6,Gelbensande
Geldern,8002222,5,Geldern
Gelnhausen,8000117,4,Gelnhausen
Gelsenkirchen Hbf,8000118,2,Gelsenkirchen
Gelsenkirchen Hbf,8000118,2,Gelsenkirchen
Gelsenkirchen Zoo,8002223,6,Gelsenkirchen
Gelsenkirchen-Buer Nord,8002224,6,Gelsenkirchen
Gelsenkirchen-Buer Nord,8002224,6,Gelsenkirchen
Gelsenkirchen-Buer Süd,8002225,7,Gelsenkirchen
Gelsenkirchen-Hassel,8002226,6,Gelsenkirchen
Gelsenkirchen-Rotthausen,8002227,6,Gelsenkirchen
Geltendorf,8000119,3,Geltendorf
Gemünden (Main),8000120,4,Gemünden (Main)
Genderkingen,8002233,7,Genderkingen
Gengenbach,8002235,4,Gengenbach
Gennweiler,8002238,6,Illingen-Gennweiler
Gensingen-Horrweiler,8000121,5,Gensingen
Gensungen-Felsberg,8002236,6,Felsberg
Genthin,8010123,4,Genthin
Georgensgmünd,8002237,4,Georgensgmünd
Gera Hbf,8010125,3,Gera
Gera Süd,8010126,5,Gera
Gera-Langenberg,8011619,7,Gera
Gera-Zwötzen,8011623,6,Gera
Geraberg,8011624,7,Geraberg
Geradstetten,8002240,5,Remshalden
Gerhausen,8002242,6,Blaubeuren
Gerichshain,8011626,6,Machern
Gerlachsheim,8002243,6,Lauda-Königshofen
Gerlenhofen,8002244,6,Neu-Ulm
Germering-Unterpfaffenhofen,8006006,4,Germering
Germersheim,8000376,5,Germersheim
Gernlinden,8002247,4,Maisach
Gernrode-Niederorschel,8012492,6,Gernrode
Gernsheim,8002249,5,Gernsheim
Geroldshausen,8002251,6,Geroldshausen
Gerolstein,8000123,4,Gerolstein
Gersdorf (b Görlitz),8011628,6,Markersdorf-Gersdorf
Gersfeld (Rhön),8002254,6,Gersfeld (Rhön)
Gersthofen,8002256,6,Gersthofen
Gerstungen,8011629,6,Gerstungen
Gertenbach,8002259,6,Witzenhausen-Gertenbach
Gerwisch,8011630,6,Gerwisch
Geseke,8002262,5,Geseke
Gessertshausen,8002263,5,Gessertshausen
Gettenau-Bingenheim,8002265,6,Echzell
Gettorf,8002266,6,Gettorf
Gevelsberg Hbf,8002267,6,Gevelsberg
Gevelsberg West,8002268,6,Gevelsberg
Gevelsberg West,8002268,6,Gevelsberg
Gevelsberg-Kipp,8002509,6,Gevelsberg-Kipp
Gevelsberg-Kipp,8002509,6,Gevelsberg-Kipp
Gevelsberg-Knapp,8001943,6,Gevelsberg-Knapp
Giengen (Brenz),8002272,5,Giengen (Brenz)
Giersleben,8011632,6,Giersleben
Gießen,8000124,2,Gießen
Gießen Erdkauter Weg,8001826,6,Gießen
Gießen Licher Straße,8003674,6,Gießen
Gießen Oswaldsgarten,8002269,5,Gießen
Gifhorn,8000185,4,Gifhorn
Gifhorn-Stadt,8002274,6,Gifhorn
Gilching-Argelsried,8002275,5,Gilching
Gingen (Fils),8002278,6,Gingen (Fils)
Girod,8002280,7,Girod
Gittelde,8002281,7,Gittelde
Gladbeck Ost,8002283,7,Gladbeck
Gladbeck West,8000125,4,Gladbeck
Gladbeck-Zweckel,8002284,6,Gladbeck
Glan-Münchweiler,8002286,6,Glan-Münchweiler
Glashütte (Sachs),8011636,6,Glashütte
Glaubitz (b Riesa),8011637,6,Glaubitz 
Glauburg-Glauberg,8002288,6,Glauburg
Glauburg-Stockheim,8000347,5,Glauburg
Glauchau (Sachs),8010129,3,Glauchau 
Glauchau-Schönbörnchen,8010130,6,Glauchau 
Glesch,8002290,6,Bergheim
Glöwen,8011641,6,Plattenburg OT Glöwen
Glückauf,8011643,7,Sondershausen
Glückstadt,8002293,5,Glückstadt
Gnadau,8010084,6,Gnadau
Gnevkow,8011646,6,Gnevkow
Göbelnrod,8002301,7,Grünberg
Goch,8002296,6,Goch
Godelheim,8002299,7,Höxter
Godramstein,8002300,6,Landau
Göhrde,8002304,7,Nahrendorf
Gokels,8002319,7,Gokels
Goldbeck (Kr Osterburg),8011665,6,Goldbeck (Kr Osterburg)
Goldberg,8005201,5,Böblingen
Goldenstedt (Oldb),8002320,7,Goldenstedt
Goldhausen,8002321,6,Ruppach-Goldhausen
Goldshöfe,8000380,6,Aalen-Goldshöfe
Gollmitz (Niederlausitz),8011667,7,Calau
Golm,8013481,6,Potsdam
Golßen (Niederlausitz),8011668,6,Golßen 
Golzow (b Eberswalde),8011671,7,Chorin-Golzow
Golzow (Oderbruch),8011672,6,Golzow
Gommern,8011673,6,Gommern
Göppingen,8000127,3,Göppingen
Görden,8011654,7,Brandenburg an der Havel
Görden,8011654,7,Brandenburg an der Havel
Gorgast,8011674,6,Küstriner Vorland
Görlitz,8010131,3,Görlitz
Görlitz-Rauschwalde,8012869,6,Görlitz-Rauschwalde
Görlitz-Weinhübel,8011656,7,Görlitz
Görsbach,8011657,6,Görsbach
Gosberg,8002329,7,Pinzberg
Göschwitz (Saale),8010133,,Jena
Goslar,8000130,4,Goslar
Goßdorf-Kohlmühle,8011676,7,Hohnstein
Goßmannsdorf,8002333,6,Ochsenfurt
Gößnitz,8010134,4,Gößnitz
Gotha,8010136,3,Gotha
Gotha Ost,8011678,6,Gotha
Gottenheim,8002334,5,Gottenheim
Gotteszell,8002335,6,Zachenberg-Gotteszell
Göttingen,8000128,2,Göttingen
Gottmadingen,8002337,5,Gottmadingen
Götz,8011662,6,Groß Kreutz (Havel)
Graal-Müritz-Koppelweg,8012584,7,Graal-Müritz-Koppelweg
Graben (Lechfeld) Gewerbepark,8002346,6,Graben
Graben-Neudorf,8000131,3,Graben-Neudorf
Graben-Neudorf Nord,8002345,6,Graben-Neudorf
Grabow (Meckl),8011681,6,Grabow 
Gräfelfing,8002339,4,Gräfelfing
Grafenaschau,8002343,7,Murnau
Grafenau,8002344,7,Grafenau
Gräfenberg,8002340,6,Gräfenberg
Gräfendorf,8002341,6,Gräfendorf
Gräfenhainichen,8011683,6,Gräfenhainichen
Gräfenroda,8010137,6,Gräfenroda
Gräfenstuhl-Klippmühle,8011685,7,Mansfeld
Gräfentonna,8011687,7,Tonna
Grafing Bahnhof,8002347,3,Grafing
Grafing Stadt,8002348,5,Grafing
Grafling-Arzting,8002349,7,Grafling-Arzting
Grafrath,8002351,5,Grafrath
Grambow,8011689,7,Grambow
Gransee,8011691,6,Gransee
Gräveneck,8002342,6,Weinbach
Grebenstein,8002358,5,Grebenstein
Greifswald,8010139,4,Greifswald
Greifswald Süd,8011694,6,Greifswald
Greifswalder Straße,8089011,4,Berlin
Greifswalder Straße,8089011,4,Berlin
Greiz,8010140,5,Greiz
Greiz-Dölau,8011697,6,Greiz
Grenzach,8002365,5,Grenzach-Wyhlen
Greppin,8011699,6,Bitterfeld-Wolfen
Greußen,8011700,6,Greußen
Greven,8002369,3,Greven
Grevenbroich,8000133,4,Grevenbroich
Grevenbrück (Westf),8002370,5,Lennestadt
Grevesmühlen,8010141,6,Grevesmühlen
Grieben (Meckl),8011702,6,Grieben 
Griebnitzsee,8011695,4,Potsdam
Griebo,8011703,6,Wittenberg
Griefstedt,8084070,7,Griefstedt
Griesen (Oberbay),8017041,7,Garmisch-Partenkirchen
Grießen (Baden),8002373,7,Klettgau-Grießen
Grimma ob Bf,8011705,5,Grimma
Grimmen,8011707,6,Grimmen
Grimmenthal,8010142,6,Grimmenthal
Grobau,8011709,7,Burgstein
Gröbenzell,8002377,4,Gröbenzell
Gröbers,8011711,5,Gröbers
Gröditz (b Riesa),8011712,6,Gröditz 
Grombach,8002380,6,Bad Rappenau
Gronau (Westf),8000382,5,Gronau (Westf)
Gronsdorf,8002383,4,Haar
Groß Ammensleben,8011714,6,Groß Ammensleben
Groß Brütz,8011718,6,Brüsewitz
Groß Gerau,8000136,5,Groß Gerau
Groß Gerau-Dornberg,8002386,3,Groß Gerau-Dornberg
Groß Gerau-Dornheim,8001511,6,Groß-Gerau
Groß Karben,8002388,4,Karben
Groß Kiesow,8011723,6,Groß Kiesow
Groß Köris,8013109,6,Groß Köris
Groß Kreutz,8011725,6,Groß Kreutz (Havel)
Groß Laasch,8011726,7,Groß Laasch
Groß Lüsewitz,8011729,7,Sanitz
Groß Pankow,8011730,6,Groß Pankow
Groß Rohrheim,8002391,5,Groß Rohrheim
Groß Schwaß,8011735,6,Kritzmow
Groß Umstadt,8002393,6,Groß Umstadt
Groß Umstadt Mitte,8002393,6,Groß Umstadt
Groß Umstadt-Klein Umstadt,8003315,6,Groß-Umstadt
Groß Umstadt-Wiebelsbach,8000384,5,Groß Umstadt
Großarmschlag,8002399,7,Grafenau
Großauheim (Kr Hanau),8002400,5,Hanau
Großbeeren,8011740,6,Großbeeren
Großbothen,8010144,5,Großbothen
Großbüllesheim,8002402,6,Euskirchen
Großburgwedel,8002403,5,Burgwedel
Großdeuben,8011745,6,Böhlen
Großdüngen,8002405,6,Bad Salzdetfurth
Großen Buseck,8002409,6,Buseck
Großen Linden,8002410,5,Linden
Großenbrode,8002411,7,Großenbrode
Großengottern,8011746,6,Großengottern
Großenhain Cottb Bf,8011749,5,Großenhain
Großenkneten,8002412,6,Großenkneten
Großenlüder,8002413,6,Großenlüder
Großfurra,8011750,6,Sondershausen OT Großfurr
Großgeschaidt,8002416,7,Heroldsberg
Großharthau,8011751,6,Großharthau
Großhelfendorf,8002420,6,Aying
Großheringen,8010145,5,Großheringen
Großhesselohe Isartalbahnhof,8002422,5,Pullach
Großkarolinenfeld,8002424,6,Großkarolinenfeld
Großkorbetha,8010146,4,Großkorbetha
Großkrotzenburg,8002425,5,Großkrotzenburg
Großkugel,8011752,6,Kabelsketal
Großlehna,8011753,6,Markranstädt
Großneuhausen,8011754,6,Großneuhausen
Großpösna,8011755,6,Großpösna
Großräschen,8011756,6,Großräschen
Großröhrsdorf,8011758,6,Großröhrsdorf
Großrudestedt,8011759,6,Großrudestedt
Großsachsen-Heddesheim,8002430,5,Heddesheim
Großschönau (Sachs),8011761,6,Großschönau
Großschwabhausen,8011762,6,Großschwabhausen
Großsteinberg,8011763,6,Parthenstein
Großwalbur,8002432,7,Meeder
Großwudicke,8011766,7,MilowerLandOTGroßwudicke
Grub (Oberbay),8002435,5,Poing
Grub (Oberpf),8002436,7,Waldmünchen (Grub)
Grub am Forst,8002434,6,Grub am Forst
Gruiten,8000138,4,Haan-Gruiten
Gruiten,8000138,4,Haan-Gruiten
Grüna (Sachs),8011770,6,Chemnitz
Grunbach,8002448,4,Remshalden
Grünbach,8011773,7,Grünbach
Grünberg (Oberhess),8002439,6,Grünberg
Grünbergallee,8089016,5,Berlin
Grünebach Ort,8002441,7,Grünebach
Grünebacher Hütte,8002442,7,Grünebach
Grüneberg,8011776,6,Löwenberger Land - Grüneb
Grunow (Niederlausitz),8010150,6,Grunow/Dammendorf (Nieder
Grünsfeld,8002447,6,Grünsfeld
Grünstadt,8000137,4,Grünstadt
