Pirmasens Nord,8000876,4
Pirna,8010272,4
Planegg (Krailling),8004827,4
Plänterwald,8089030,4
Plattling,8000301,3
Plauen (Vogtl) ob Bf,8010275,3
Pleinfeld,8004835,4
Plettenberg,8004838,4
Plochingen,8000302,2
Plüderhausen,8004842,4
Porta Westfalica,8004868,4
Porta Westfalica,8004868,4
Porz (Rhein),8004869,4
Porz-Wahn,8004873,4
Possenhofen,8004874,4
Potsdam Charlottenhof,8010280,4
Potsdam Hbf,8012666,2
Potsdam Park Sanssouci,8010377,3
Potsdamer Platz,8011118,2
Prenzlau,8010282,4
Prenzlauer Allee,8089033,4
Prien a Chiemsee,8004885,4
Priesterweg,8089034,4
Puchheim,8004893,4
Radeberg,8012699,4
Radolfzell,8000880,4
Rastatt,8000306,4
Rathaus Steglitz,8089036,4
Rathenow,8010296,4
Raubling,8004955,4
Raunheim,8004962,4
Ravensburg,8004965,4
Recklinghausen Hbf,8000307,3
Reeperbahn (S-Bahn),8006705,4
Regensburg Hbf,8000309,2
Reichenbach (Vogtl) ob Bf,8012739,4
Remagen,8000310,3
Rendsburg,8000312,4
Renningen,8000313,4
Reutlingen Hbf,8000314,3
Rheda-Wiedenbrück,8000315,4
Rheine,8000316,3
Rheinfelden (Baden),8005064,4
Rheinhausen,8000317,4
Rheydt Hbf,8000318,4
Ribnitz-Damgarten West,8012763,4
Riedstadt-Goddelau,8000126,4
Riesa,8010297,3
Rödermark-Ober Roden,8000285,4
Röntgental,8081210,4
Rosenheim,8000320,2
Roßlau (Elbe),8010302,4
Rostock Evershagen,8011523,4
Rostock Hbf,8010304,2
Rostock Holbeinplatz,8012805,4
Rostock Lichtenhagen,8012221,4
Rostock Parkstraße,8012801,4
Rostock-Marienehe,8012807,4
Rotenburg (Wümme),8000321,4
Roth,8005185,3
Rottendorf,8005198,4
Rottweil,8000322,3
Rübenkamp (S-Bahn),8005207,4
Rudolstadt (Thür),8010306,4
Rüsselsheim,8005220,3
Rüsselsheim Opelwerk,8005221,4
Saalfeld (Saale),8010309,3
Saarbrücken Hbf,8000323,2
Saarburg (Bz Trier),8005245,4
Saarlouis Hbf,8005247,3
Salzbergen,8005262,4
Salzwedel,8010310,4
Sandersleben (Anh),8010311,4
Sangerhausen,8010312,4
Savignyplatz,8089037,4
Schifferstadt,8000326,3
Schlüchtern,8000891,4
Schönebeck (Elbe),8010318,3
Schöneberg,8089086,4
Schöneberg,8089086,4
Schöneberg,8089086,4
Schönhauser Allee,8089039,4
Schopfheim,8005420,4
Schorndorf,8005424,3
Schwabach,8005439,3
Schwäbisch Gmünd,8000329,4
Schwäbisch Hall-Hessental,8000330,4
Schwandorf,8000027,4
Schweinfurt Hbf,8000032,3
Schwelm,8000033,3
Schwerin Hbf,8010324,3
Schwerte (Ruhr),8000037,4
Schwetzingen,8005494,4
Sechtem,8005499,4
Seckach,8000042,4
Seelze Pbf,8005507,4
Siegburg,8005556,3
Siegelsdorf,8005557,4
Siegen Hbf,8000046,3
Siegen-Weidenau,8003020,4
Singen (Hohentwiel),8000073,2
Sinsheim (Elsenz),8005578,4
Sinsheim (Elsenz) Hbf,8005578,4
Sinzig (Rhein),8005580,4
Soest,8000076,3
Solingen-Ohligs,8000087,2
Sömmerda,8010328,4
Sonneberg (Thür) Hbf,8013008,4
Sonnenallee,8089327,4
Sonthofen,8005609,4
Speyer Hbf,8005628,4
Springe,8005638,4
Springpfuhl,8089040,4
St Ingbert,8005649,3
St Wendel,8005659,4
Stade,8000089,4
Stadtallendorf,8005661,4
Stadthagen,8005662,4
Stadthausbrücke (S-Bahn),8005663,4
Starnberg,8005676,4
Starnberg-Nord,8005675,4
Stellingen (S-Bahn),8002559,4
Stendal,8010334,3
Sternschanze (S-Bahn),8070146,3
Sternschanze (S-Bahn),8070146,3
Stolberg (Rheinl) Hbf,8000348,4
Stolberg (Rheinl) Hbf,8000348,4
Storkower Straße,8089041,4
Stralsund,8010338,3
Straubing,8000095,4
Strausberg,8010341,4
Stuttgart Feuersee,8006699,3
Stuttgart Flughafen,8005768,4
Stuttgart Gottlieb-Daimler-Stadion,8006743,4
Stuttgart Hbf,8000096,1
Stuttgart Hbf,8000096,1
Stuttgart Hbf,8000096,1
Stuttgart Neckarpark,8006743,4
Stuttgart Österfeld,8005779,4
Stuttgart Schwabstraße,8006698,3
Stuttgart Stadtmitte,8006700,3
Stuttgart Universität,8006513,4
Stuttgart-Bad Cannstatt,8005769,3
Stuttgart-Feuerbach,8005770,4
Stuttgart-Obertürkheim,8005772,4
Stuttgart-Rohr,8005773,4
Stuttgart-Untertürkheim Pbf,8005775,3
Stuttgart-Untertürkheim Pbf,8005775,3
Stuttgart-Untertürkheim Pbf,8005775,3
Stuttgart-Untertürkheim Pbf,8005775,3
Stuttgart-Vaihingen,8005776,3
Stuttgart-Zuffenhausen,8005778,3
Süßen,8005790,4
Syke,8005809,4
Tamm (Württ),8005820,4
Taufkirchen,8005831,4
Tharandt,8013114,4
Thesdorf (S-Bahn),8005858,4
Tiergarten,8089091,4
Tornesch,8005887,4
Tostedt,8005888,4
Traunstein,8000116,3
Treptower Park,8089043,4
Treuchtlingen,8000122,3
Treysa,8000129,4
Trier Hbf,8000134,2
Troisdorf,8000135,3
Troisdorf,8000135,3
Tübingen Hbf,8000141,2
Türkheim (Bay) Bahnhof,8000144,4
Tuttlingen,8000163,3
Tutzing,8005927,3
Uelzen,8000168,2
Ulm Hbf,8000170,2
Unna,8000171,3
Unter den Linden,8089044,4
Unterföhring,8005986,4
Vaihingen (Enz),8006053,4
Veddel (S-Bahn),8006062,4
Vellmar-Obervellmar,8004597,4
Verden (Aller),8006076,3
Viersen,8000174,3
Villingen (Schwarzw),8000366,4
Vilshofen (Niederbay),8006086,4
Völklingen,8000175,3
Wabern (Bz Kassel),8000368,4
Wächtersbach,8006132,4
Waghäusel,8006137,4
Waiblingen,8000180,3
Waidmannslust,8089092,4
Waldshut,8006167,4
Waldshut,8006167,4
Wandsbek Ost,8006197,4
Wandsbeker Chaussee (S-Bahn),8006198,4
Wanne-Eickel Hbf,8000192,3
Warburg (Westf),8000196,4
Waren (Müritz),8010361,4
Warnemünde,8013236,3
Warschauer Straße,8089045,4
Wattenscheid,8006226,4
Wedding,8089131,4
Weetzen,8000342,4
Weiden (Oberpf),8000204,3
Weil (Rhein),8006272,4
Weil der Stadt,8006271,4
Weilheim (Oberbay),8000220,4
Weimar,8010366,2
Weinheim (Bergstr),8000377,4
Weißenburg (Bay),8006298,4
Weißenfels,8010368,3
Wendlingen (Neckar),8006331,3
Werdau,8010372,4
Werder (Havel),8010373,4
Werl,8006342,4
Wernau (Neckar),8006346,4
Wesel,8000242,3
Westend,8089111,4
Westerland (Sylt),8006369,3
Westhafen,8089116,4
Wetzlar,8000383,3
Wicklesgreuth,8006390,4
Wiesbaden Hbf,8000250,2
Wiesbaden Ost,8006404,4
Wiesloch-Walldorf,8006421,3
Wilhelmsburg (S-Bahn),8002561,4
Wilhelmshaven,8006445,4
Winden (Pfalz),8006468,4
Winnenden,8006479,3
Winsen (Luhe),8006484,4
Witten Hbf,8000251,3
Wittenau (Wilhelmsruher Damm),8089096,4
Wittenberge,8010382,3
Wittlich Hbf,8000379,4
Wolfen (Kr Bitterfeld),8013335,4
Wolfsburg,8006552,2
Wollankstraße,8089048,4
Worms Hbf,8000257,2
Wörth (Rhein),8000254,3
Wrist,8006572,4
Wunstorf,8000268,3
Wuppertal Hbf,8000266,2
Wuppertal Zoologischer Garten,8006623,4
Wuppertal-Barmen,8006596,4
Wuppertal-Oberbarmen,8006719,3
Wuppertal-Sonnborn,8006618,4
Wuppertal-Unterbarmen,8006620,4
Wuppertal-Vohwinkel,8006718,3
Würzburg Hbf,8000260,2
Wurzen,8013361,4
Zeitz,8010390,4
Zittau,8010393,4
Zwickau (Sachs) Hbf,8010397,3
