Essen-Frohnhausen,4,Essen,"{'type': 'Point', 'coordinates': [6.965285, 51.455113]}"
Essen-Steele,4,Essen,"{'type': 'Point', 'coordinates': [7.075552, 51.450684]}"
Essen-Steele Ost,4,Essen,"{'type': 'Point', 'coordinates': [7.088561, 51.444201]}"
Esslingen (Neckar),3,Esslingen am Neckar,"{'type': 'Point', 'coordinates': [9.30008, 48.73881]}"
Esslingen-Mettingen,3,Esslingen am Neckar,"{'type': 'Point', 'coordinates': [9.27583, 48.747083]}"
Esslingen-Zell,4,Esslingen am Neckar,"{'type': 'Point', 'coordinates': [9.359389, 48.724328]}"
Esting,4,Esting,"{'type': 'Point', 'coordinates': [11.317322, 48.212196]}"
Etelsen,4,Langwedel,"{'type': 'Point', 'coordinates': [9.123745, 52.999203]}"
Euskirchen,3,Euskirchen,"{'type': 'Point', 'coordinates': [6.792193, 50.65776]}"
Eutingen im Gäu,4,Eutingen im Gäu,"{'type': 'Point', 'coordinates': [8.782236, 48.479952]}"
Evershagen,4,Rostock,"{'type': 'Point', 'coordinates': [12.068507, 54.123552]}"
Falkenberg (Elster),3,Falkenberg (Elster),"{'type': 'Point', 'coordinates': [13.247685, 51.58362]}"
Falkenberg (Elster),3,Falkenberg (Elster),"{'type': 'Point', 'coordinates': [13.247685, 51.58362]}"
Fellbach,3,Fellbach,"{'type': 'Point', 'coordinates': [9.269978, 48.820049]}"
Feucht,3,Feucht,"{'type': 'Point', 'coordinates': [11.204207, 49.381947]}"
Finnentrop,4,Finnentrop,"{'type': 'Point', 'coordinates': [7.964563, 51.173048]}"
Flensburg,3,Flensburg,"{'type': 'Point', 'coordinates': [9.436526, 54.774039]}"
Flöha,4,Flöha,"{'type': 'Point', 'coordinates': [13.075152, 50.854355]}"
Flörsheim (Main),4,Flörsheim (Main),"{'type': 'Point', 'coordinates': [8.431013, 50.017211]}"
Flughafen Köln/Bonn,3,Köln,"{'type': 'Point', 'coordinates': [7.119302, 50.878901]}"
Flughafen Leipzig/Halle,3,Schkeuditz,"{'type': 'Point', 'coordinates': [12.223426, 51.423338]}"
Flughafen München,4,Oberding,"{'type': 'Point', 'coordinates': [11.78597, 48.353728]}"
Flughafen München Besucherpark,4,Freising,"{'type': 'Point', 'coordinates': [11.764185, 48.352095]}"
Forchheim (Oberfr),4,Forchheim (Oberfr),"{'type': 'Point', 'coordinates': [11.069859, 49.71707]}"
Frankenthal Hbf,4,Frankenthal,"{'type': 'Point', 'coordinates': [8.349702, 49.535567]}"
Frankenthal-Süd,4,Frankenthal,"{'type': 'Point', 'coordinates': [8.349558, 49.522649]}"
Frankfurt (Main) Flughafen Regionalbahnhof,3,Frankfurt am Main,"{'type': 'Point', 'coordinates': [8.571251, 50.051219]}"
Frankfurt (Main) Galluswarte,4,Frankfurt am Main,"{'type': 'Point', 'coordinates': [8.64472, 50.10403]}"
Frankfurt (Main) Hauptwache,3,Frankfurt am Main,"{'type': 'Point', 'coordinates': [8.678947, 50.113926]}"
Frankfurt (Main) Hbf,1,Frankfurt am Main,"{'type': 'Point', 'coordinates': [8.663789, 50.107145]}"
Frankfurt (Main) Hbf,1,Frankfurt am Main,"{'type': 'Point', 'coordinates': [8.663789, 50.107145]}"
Frankfurt (Main) Konstablerwache,3,Frankfurt am Main,"{'type': 'Point', 'coordinates': [8.687098, 50.114623]}"
Frankfurt (Main) Lokalbahnhof,4,Frankfurt am Main,"{'type': 'Point', 'coordinates': [8.693025, 50.102171]}"
Frankfurt (Main) Mühlberg,4,Frankfurt am Main,"{'type': 'Point', 'coordinates': [8.701504, 50.101609]}"
Frankfurt (Main) Niederrad,3,Frankfurt am Main,"{'type': 'Point', 'coordinates': [8.637075, 50.081283]}"
Frankfurt (Main) Ostendstraße,3,Frankfurt am Main,"{'type': 'Point', 'coordinates': [8.696987, 50.112562]}"
Frankfurt (Main) Sportfeld,3,Frankfurt am Main,"{'type': 'Point', 'coordinates': [8.633247, 50.068228]}"
Frankfurt (Main) Stresemannallee,4,Frankfurt am Main,"{'type': 'Point', 'coordinates': [8.671248, 50.094438]}"
Frankfurt (Main) Süd,2,Frankfurt am Main,"{'type': 'Point', 'coordinates': [8.686457, 50.099365]}"
Frankfurt (Main) Taunusanlage,3,Frankfurt am Main,"{'type': 'Point', 'coordinates': [8.668864, 50.113565]}"
Frankfurt (Main) West,3,Frankfurt am Main,"{'type': 'Point', 'coordinates': [8.639335, 50.118864]}"
Frankfurt (Main) West,3,Frankfurt am Main,"{'type': 'Point', 'coordinates': [8.639335, 50.118864]}"
Frankfurt (Oder),3,Frankfurt (Oder),"{'type': 'Point', 'coordinates': [14.546496, 52.336416]}"
Frankfurt (Oder),3,Frankfurt (Oder),"{'type': 'Point', 'coordinates': [14.546496, 52.336416]}"
Frankfurt am Main Flughafen Fernbahnhof,3,Frankfurt am Main,"{'type': 'Point', 'coordinates': [8.570185, 50.053167]}"
Frankfurt am Main Messe,4,Frankfurt am Main,"{'type': 'Point', 'coordinates': [8.643374, 50.112004]}"
Frankfurt am Main Stadion,3,Frankfurt am Main,"{'type': 'Point', 'coordinates': [8.633247, 50.068228]}"
Frankfurt-Frankfurter Berg,4,Frankfurt am Main,"{'type': 'Point', 'coordinates': [8.676551, 50.170266]}"
Frankfurt-Griesheim,4,Frankfurt am Main,"{'type': 'Point', 'coordinates': [8.606394, 50.094334]}"
Frankfurt-Höchst,3,Frankfurt am Main,"{'type': 'Point', 'coordinates': [8.54237, 50.102634]}"
Frankfurt-Louisa,4,Frankfurt am Main,"{'type': 'Point', 'coordinates': [8.670369, 50.083956]}"
Frankfurt-Rödelheim,3,Frankfurt am Main,"{'type': 'Point', 'coordinates': [8.607026, 50.124615]}"
Freiberg (Sachs),4,Freiberg ,"{'type': 'Point', 'coordinates': [13.344141, 50.908725]}"
Freiburg (Breisgau) Hbf,2,Freiburg,"{'type': 'Point', 'coordinates': [7.84117, 47.997697]}"
Freilassing,3,Freilassing,"{'type': 'Point', 'coordinates': [12.977193, 47.836916]}"
Freinsheim,4, Freinsheim,"{'type': 'Point', 'coordinates': [8.205192, 49.501493]}"
Freising,3,Freising,"{'type': 'Point', 'coordinates': [11.744539, 48.395195]}"
Freital-Deuben,4,Freital,"{'type': 'Point', 'coordinates': [13.646432, 50.999358]}"
Friedberg (Hess),3,Friedberg (Hessen),"{'type': 'Point', 'coordinates': [8.762056, 50.332606]}"
Friedenau,4,Berlin,"{'type': 'Point', 'coordinates': [13.341388, 52.470586]}"
Friedrichsberg (S-Bahn),4,Hamburg,"{'type': 'Point', 'coordinates': [10.057433, 53.576328]}"
Friedrichsdorf (Taunus),4,Friedrichsdorf (Taunus),"{'type': 'Point', 'coordinates': [8.644776, 50.25249]}"
Friedrichsfelde Ost,4,Berlin,"{'type': 'Point', 'coordinates': [13.520254, 52.514169]}"
Friedrichshafen Stadt,3,Friedrichshafen,"{'type': 'Point', 'coordinates': [9.4739, 47.653224]}"
Fröndenberg,4,Fröndenberg (Ruhr),"{'type': 'Point', 'coordinates': [7.762198, 51.471254]}"
Fulda,2,Fulda,"{'type': 'Point', 'coordinates': [9.683977, 50.554723]}"
Fürstenfeldbruck,4,Fürstenfeldbruck,"{'type': 'Point', 'coordinates': [11.262148, 48.171656]}"
Fürstenwalde (Spree),4,Fürstenwalde (Spree),"{'type': 'Point', 'coordinates': [14.05964, 52.366858]}"
Fürth (Bay) Hbf,2,Fürth,"{'type': 'Point', 'coordinates': [10.989988, 49.469707]}"
Garmisch-Partenkirchen,3,Garmisch-Partenkirchen,"{'type': 'Point', 'coordinates': [11.097013, 47.491452]}"
Gau Algesheim,4,Gau Algesheim,"{'type': 'Point', 'coordinates': [8.016065, 49.961432]}"
Gauting,4,Gauting,"{'type': 'Point', 'coordinates': [11.376146, 48.070658]}"
Geislingen (Steige),4,Geislingen (Steige),"{'type': 'Point', 'coordinates': [9.841941, 48.619358]}"
Geithain,4,Geithain,"{'type': 'Point', 'coordinates': [12.697455, 51.058217]}"
Gelnhausen,4,Gelnhausen,"{'type': 'Point', 'coordinates': [9.189278, 50.196343]}"
Gelsenkirchen Hbf,2,Gelsenkirchen,"{'type': 'Point', 'coordinates': [7.102455, 51.504903]}"
Gelsenkirchen Hbf,2,Gelsenkirchen,"{'type': 'Point', 'coordinates': [7.102455, 51.504903]}"
Geltendorf,3,Geltendorf,"{'type': 'Point', 'coordinates': [11.0374552, 48.1059912]}"
Gemünden (Main),4,Gemünden (Main),"{'type': 'Point', 'coordinates': [9.699894, 50.050018]}"
Gengenbach,4,Gengenbach,"{'type': 'Point', 'coordinates': [8.010192, 48.404659]}"
Genthin,4,Genthin,"{'type': 'Point', 'coordinates': [12.157103, 52.40322]}"
Georgensgmünd,4,Georgensgmünd,"{'type': 'Point', 'coordinates': [11.0161758, 49.1833514]}"
Gera Hbf,3,Gera,"{'type': 'Point', 'coordinates': [12.077092, 50.883421]}"
Germering-Unterpfaffenhofen,4,Germering,"{'type': 'Point', 'coordinates': [11.364023, 48.12887]}"
Gernlinden,4,Maisach,"{'type': 'Point', 'coordinates': [11.300378, 48.212765]}"
Gerolstein,4,Gerolstein,"{'type': 'Point', 'coordinates': [6.660372, 50.224006]}"
Gießen,2,Gießen,"{'type': 'Point', 'coordinates': [8.661462, 50.579059]}"
Gifhorn,4,Gifhorn,"{'type': 'Point', 'coordinates': [10.545284, 52.456155]}"
Gladbeck West,4,Gladbeck,"{'type': 'Point', 'coordinates': [6.976389, 51.574922]}"
Glauchau (Sachs),3,Glauchau ,"{'type': 'Point', 'coordinates': [12.548646, 50.828524]}"
Göppingen,3,Göppingen,"{'type': 'Point', 'coordinates': [9.651969, 48.700027]}"
Görlitz,3,Görlitz,"{'type': 'Point', 'coordinates': [14.97908, 51.146767]}"
Goslar,4,Goslar,"{'type': 'Point', 'coordinates': [10.421436, 51.911573]}"
Gößnitz,4,Gößnitz,"{'type': 'Point', 'coordinates': [12.429301, 50.8932]}"
Gotha,3,Gotha,"{'type': 'Point', 'coordinates': [10.712568, 50.93907]}"
Göttingen,2,Göttingen,"{'type': 'Point', 'coordinates': [9.926072, 51.536815]}"
Graben-Neudorf,3,Graben-Neudorf,"{'type': 'Point', 'coordinates': [8.49063, 49.161797]}"
Gräfelfing,4,Gräfelfing,"{'type': 'Point', 'coordinates': [11.425571, 48.119774]}"
Grafing Bahnhof,3,Grafing,"{'type': 'Point', 'coordinates': [11.940423, 48.043226]}"
Greifswald,4,Greifswald,"{'type': 'Point', 'coordinates': [13.370262, 54.092923]}"
Greifswalder Straße,4,Berlin,"{'type': 'Point', 'coordinates': [13.439561, 52.54002]}"
Greifswalder Straße,4,Berlin,"{'type': 'Point', 'coordinates': [13.439561, 52.54002]}"
Greven,3,Greven,"{'type': 'Point', 'coordinates': [7.599341, 52.089829]}"
Grevenbroich,4,Grevenbroich,"{'type': 'Point', 'coordinates': [6.580447, 51.093701]}"
Griebnitzsee,4,Potsdam,"{'type': 'Point', 'coordinates': [13.1287265, 52.3944323]}"
Gröbenzell,4,Gröbenzell,"{'type': 'Point', 'coordinates': [11.374107, 48.194919]}"
Gronsdorf,4,Haar,"{'type': 'Point', 'coordinates': [11.698619, 48.118401]}"
Groß Gerau-Dornberg,3,Groß Gerau-Dornberg,"{'type': 'Point', 'coordinates': [8.494709, 49.912279]}"
Groß Karben,4,Karben,"{'type': 'Point', 'coordinates': [8.753528, 50.23184]}"
Großkorbetha,4,Großkorbetha,"{'type': 'Point', 'coordinates': [12.022171, 51.267318]}"
Gruiten,4,Haan-Gruiten,"{'type': 'Point', 'coordinates': [7.010546, 51.214559]}"
Gruiten,4,Haan-Gruiten,"{'type': 'Point', 'coordinates': [7.010546, 51.214559]}"
Grunbach,4,Remshalden,"{'type': 'Point', 'coordinates': [9.420029, 48.81036]}"
Grünstadt,4,Grünstadt,"{'type': 'Point', 'coordinates': [8.167962, 49.564384]}"
Günzburg,3,Günzburg,"{'type': 'Point', 'coordinates': [10.2792621, 48.4605626]}"
Gunzenhausen,4,Gunzenhausen,"{'type': 'Point', 'coordinates': [10.755463, 49.120444]}"
Güstrow,3,Güstrow,"{'type': 'Point', 'coordinates': [12.172836, 53.800597]}"
Gütersloh Hbf,3,Gütersloh,"{'type': 'Point', 'coordinates': [8.385071, 51.906941]}"
Haar,4,Haar b. München,"{'type': 'Point', 'coordinates': [11.73115, 48.111413]}"
Hackescher Markt,4,Berlin,"{'type': 'Point', 'coordinates': [13.402364, 52.522622]}"
Hagen Hbf,2,Hagen,"{'type': 'Point', 'coordinates': [7.460249, 51.362747]}"
Halberstadt,3,Halberstadt,"{'type': 'Point', 'coordinates': [11.073452, 51.899309]}"
Halle (Saale) Hbf,2,Halle ,"{'type': 'Point', 'coordinates': [11.987085, 51.477509]}"
Halle-Neustadt,4,Halle,"{'type': 'Point', 'coordinates': [11.920632, 51.480056]}"
Halstenbek (S-Bahn),4,Halstenbek,"{'type': 'Point', 'coordinates': [9.839092, 53.630377]}"
Haltern (Westf),4,Haltern am See,"{'type': 'Point', 'coordinates': [7.184366, 51.737668]}"
Haltern am See,4,Haltern am See,"{'type': 'Point', 'coordinates': [7.184366, 51.737668]}"
Hamburg Airport (Flughafen),4,Hamburg,"{'type': 'Point', 'coordinates': [10.006646, 53.63235]}"
Hamburg Dammtor,2,Hamburg,"{'type': 'Point', 'coordinates': [9.989566, 53.560751]}"
Hamburg Dammtor,2,Hamburg,"{'type': 'Point', 'coordinates': [9.989566, 53.560751]}"
Hamburg Hbf,1,Hamburg,"{'type': 'Point', 'coordinates': [10.006909, 53.552736]}"
Hamburg Hbf,1,Hamburg,"{'type': 'Point', 'coordinates': [10.006909, 53.552736]}"
Hamburg-Altona,1,Hamburg,"{'type': 'Point', 'coordinates': [9.935175, 53.552695]}"
Hamburg-Altona,1,Hamburg,"{'type': 'Point', 'coordinates': [9.935175, 53.552695]}"
Hamburg-Bergedorf,3,Hamburg,"{'type': 'Point', 'coordinates': [10.206171, 53.489832]}"
Hamburg-Bergedorf,3,Hamburg,"{'type': 'Point', 'coordinates': [10.206171, 53.489832]}"
Hamburg-Harburg,2,Hamburg,"{'type': 'Point', 'coordinates': [9.991701, 53.455908]}"
Hamburg-Harburg,2,Hamburg,"{'type': 'Point', 'coordinates': [9.991701, 53.455908]}"
Hamburg-Neugraben,3,Hamburg,"{'type': 'Point', 'coordinates': [9.852048, 53.474143]}"
Hamburg-Neugraben,3,Hamburg,"{'type': 'Point', 'coordinates': [9.852048, 53.474143]}"
Hamburg-Rahlstedt,4,Hamburg,"{'type': 'Point', 'coordinates': [10.154396, 53.604857]}"
Hamburg-Tonndorf,4,Hamburg,"{'type': 'Point', 'coordinates': [10.12305, 53.586385]}"
Hamburg-Wandsbek,4,Hamburg-Marienthal,"{'type': 'Point', 'coordinates': [10.077224, 53.569971]}"
Hameln,3,Hameln,"{'type': 'Point', 'coordinates': [9.375906, 52.10185]}"
Hamm (Westf),2,Hamm ,"{'type': 'Point', 'coordinates': [7.807821, 51.678078]}"
Hammerbrook (S-Bahn),4,Hamburg,"{'type': 'Point', 'coordinates': [10.02361, 53.54661]}"
Hanau Hbf,2,Hanau,"{'type': 'Point', 'coordinates': [8.929, 50.120953]}"
Hanau Hbf,2,Hanau,"{'type': 'Point', 'coordinates': [8.929, 50.120953]}"
Hanau Hbf,2,Hanau,"{'type': 'Point', 'coordinates': [8.929, 50.120953]}"
Hannover–Ledeburg,4,Hannover,"{'type': 'Point', 'coordinates': [9.691117, 52.408787]}"
Hannover–Ledeburg,4,Hannover,"{'type': 'Point', 'coordinates': [9.691117, 52.408787]}"
Hannover–Vinnhorst,4,Hannover,"{'type': 'Point', 'coordinates': [9.707729, 52.424043]}"
Hannover Bismarckstraße,4,Hannover,"{'type': 'Point', 'coordinates': [9.769728, 52.356456]}"
Hannover Hbf,1,Hannover,"{'type': 'Point', 'coordinates': [9.741021, 52.376761]}"
Hannover Karl-Wiechert-Allee,4,Hannover,"{'type': 'Point', 'coordinates': [9.808116, 52.374417]}"
Hannover-Flughafen,4,Langenhagen,"{'type': 'Point', 'coordinates': [9.699105, 52.458725]}"
Hannover-Linden,4,Hannover,"{'type': 'Point', 'coordinates': [9.723114, 52.352636]}"
Hannover-Messe / Laatzen,4,Laatzen,"{'type': 'Point', 'coordinates': [9.792863, 52.316899]}"
Hannover-Messe / Laatzen,4,Laatzen,"{'type': 'Point', 'coordinates': [9.792863, 52.316899]}"
Hannover-Messe / Laatzen,4,Laatzen,"{'type': 'Point', 'coordinates': [9.792863, 52.316899]}"
Hannover-Nordstadt,4,Hannover,"{'type': 'Point', 'coordinates': [9.717763, 52.393845]}"
Harburg Rathaus (S-Bahn),3,Hamburg,"{'type': 'Point', 'coordinates': [9.980463, 53.460694]}"
Hasselbrook (S-Bahn),4,Hamburg,"{'type': 'Point', 'coordinates': [10.056129, 53.564711]}"
Hasselbrook (S-Bahn),4,Hamburg,"{'type': 'Point', 'coordinates': [10.056129, 53.564711]}"
Haßloch (Pfalz),4,Haßloch,"{'type': 'Point', 'coordinates': [8.253396, 49.371956]}"
Haste (Han),4,Haste,"{'type': 'Point', 'coordinates': [9.389097, 52.379656]}"
Hausach,4,Hausach,"{'type': 'Point', 'coordinates': [8.181665, 48.284924]}"
Heide (Holst),3,Heide,"{'type': 'Point', 'coordinates': [9.101029, 54.193563]}"
Heidelberg Hbf,2,Heidelberg,"{'type': 'Point', 'coordinates': [8.675442, 49.403567]}"
Heidelberg Karlstor,4,Heidelberg,"{'type': 'Point', 'coordinates': [8.720887, 49.415237]}"
Heidelberg-Altstadt,4,Heidelberg,"{'type': 'Point', 'coordinates': [8.720887, 49.415237]}"
Heidelberg-Kirchheim/Rohrbach,4,Heidelberg-Kirchheim,"{'type': 'Point', 'coordinates': [8.675383, 49.379389]}"
Heidelberg-Pfaffengrund/Wieblingen,4,Heidelberg-Wieblingen,"{'type': 'Point', 'coordinates': [8.64157, 49.411929]}"
Heidelberg-Pfaffengrund/Wieblingen,4,Heidelberg-Wieblingen,"{'type': 'Point', 'coordinates': [8.64157, 49.411929]}"
Heidelberger Platz,4,Berlin,"{'type': 'Point', 'coordinates': [13.312018, 52.479972]}"
Heidenau,4,Heidenau,"{'type': 'Point', 'coordinates': [13.857887, 50.981859]}"
Heidenheim,4,Heidenheim,"{'type': 'Point', 'coordinates': [10.156642, 48.68017]}"
Heilbad Heiligenstadt,4,Heilbad Heiligenstadt ,"{'type': 'Point', 'coordinates': [10.1245183, 51.3773156]}"
Heilbronn Hbf,2,Heilbronn,"{'type': 'Point', 'coordinates': [9.207715, 49.143306]}"
Heilbronn Hbf,2,Heilbronn,"{'type': 'Point', 'coordinates': [9.207715, 49.143306]}"
Heilbronn Hbf,2,Heilbronn,"{'type': 'Point', 'coordinates': [9.207715, 49.143306]}"
Heiligensee,4,Berlin,"{'type': 'Point', 'coordinates': [13.229278, 52.624586]}"
Heimfeld (S-Bahn),4,Hamburg,"{'type': 'Point', 'coordinates': [9.963187, 53.465481]}"
Helmstedt,4,Helmstedt,"{'type': 'Point', 'coordinates': [11.010553, 52.222086]}"
Hennef (Sieg),4,Hennef (Sieg),"{'type': 'Point', 'coordinates': [7.284592, 50.773332]}"
Hennigsdorf (b Berlin),3,Hennigsdorf,"{'type': 'Point', 'coordinates': [13.2053357, 52.6382034]}"
Herborn (Dillkr),4,Herborn,"{'type': 'Point', 'coordinates': [8.30814, 50.684405]}"
Herford,2,Herford,"{'type': 'Point', 'coordinates': [8.663643, 52.119609]}"
Hermannstraße,4,Berlin,"{'type': 'Point', 'coordinates': [13.431313, 52.46751]}"
Herne,3,Herne,"{'type': 'Point', 'coordinates': [7.21783, 51.543652]}"
Herrenberg,3,Herrenberg,"{'type': 'Point', 'coordinates': [8.862662, 48.593991]}"
Hersbruck (rechts Pegnitz),4,Hersbruck,"{'type': 'Point', 'coordinates': [11.423826, 49.510073]}"
Herzogenrath,3,Herzogenrath,"{'type': 'Point', 'coordinates': [6.094486, 50.870916]}"
Herzogenrath,3,Herzogenrath,"{'type': 'Point', 'coordinates': [6.094486, 50.870916]}"
Hilden,4,Hilden ,"{'type': 'Point', 'coordinates': [6.922006, 51.16702]}"
Hildesheim Hbf,2,Hildesheim,"{'type': 'Point', 'coordinates': [9.953497, 52.160626]}"
Hirschhorn (Neckar),4,Hirschhorn (Neckar),"{'type': 'Point', 'coordinates': [8.896055, 49.442668]}"
Hochkamp (S-Bahn),4,Hamburg,"{'type': 'Point', 'coordinates': [9.842076, 53.56137]}"
Hochspeyer,4,Hochspeyer,"{'type': 'Point', 'coordinates': [7.904244, 49.443993]}"
Hockenheim,4,Hockenheim,"{'type': 'Point', 'coordinates': [8.537385, 49.317414]}"
Hof Hbf,3,Hof,"{'type': 'Point', 'coordinates': [11.923067, 50.307743]}"
Hofgeismar,4,Hofgeismar,"{'type': 'Point', 'coordinates': [9.395461, 51.499186]}"
Hofheim (Taunus),4,Hofheim (Taunus),"{'type': 'Point', 'coordinates': [8.443842, 50.084471]}"
Hoheneichen (S-Bahn),4,Hamburg,"{'type': 'Point', 'coordinates': [10.067648, 53.635478]}"
Hoheneichen (S-Bahn),4,Hamburg,"{'type': 'Point', 'coordinates': [10.067648, 53.635478]}"
Hohenzollerndamm,4,Berlin,"{'type': 'Point', 'coordinates': [13.300257, 52.488556]}"
Holstenstraße (S-Bahn),4,Hamburg,"{'type': 'Point', 'coordinates': [9.949741, 53.561762]}"
Holzkirchen,3,Holzkirchen,"{'type': 'Point', 'coordinates': [11.697234, 47.884384]}"
Holzminden,4,Holzminden,"{'type': 'Point', 'coordinates': [9.453743, 51.820268]}"
Homburg (Saar) Hbf,3,Homburg (Saar),"{'type': 'Point', 'coordinates': [7.337035, 49.328082]}"
Hoppegarten (Mark),4,Hoppegarten,"{'type': 'Point', 'coordinates': [13.672956, 52.518122]}"
Horb,3,Horb,"{'type': 'Point', 'coordinates': [8.688982, 48.441471]}"
Horrem,3,Kerpen,"{'type': 'Point', 'coordinates': [6.713497, 50.916249]}"
Horrem,3,Kerpen,"{'type': 'Point', 'coordinates': [6.713497, 50.916249]}"
Hückelhoven-Baal,4,Hückelhoven-Baal,"{'type': 'Point', 'coordinates': [6.274149, 51.033457]}"
Hude,4,Hude,"{'type': 'Point', 'coordinates': [8.460956, 53.109429]}"
Humboldthain,4,Berlin,"{'type': 'Point', 'coordinates': [13.379277, 52.544795]}"
Hürth-Kalscheuren,4,Hürth-Kalscheuren,"{'type': 'Point', 'coordinates': [6.910223, 50.875671]}"
Husum,3,Husum,"{'type': 'Point', 'coordinates': [9.055026, 54.472271]}"
Ibbenbüren,4,Ibbenbüren,"{'type': 'Point', 'coordinates': [7.721486, 52.276867]}"
Idar-Oberstein,4,Idar-Oberstein,"{'type': 'Point', 'coordinates': [7.32123, 49.699368]}"
Immendingen,4,Immendingen,"{'type': 'Point', 'coordinates': [8.729536, 47.936007]}"
Immenstadt,4,Immenstadt,"{'type': 'Point', 'coordinates': [10.213999, 47.559203]}"
Ingelheim,4,Ingelheim,"{'type': 'Point', 'coordinates': [8.053716, 49.976277]}"
Ingolstadt Hbf,2,Ingolstadt,"{'type': 'Point', 'coordinates': [11.437337, 48.744541]}"
Ingolstadt Nord,3,Ingolstadt,"{'type': 'Point', 'coordinates': [11.4322495, 48.7736902]}"
Innsbrucker Platz,4,Berlin,"{'type': 'Point', 'coordinates': [13.342197, 52.478084]}"
Ismaning,4,Ismaning,"{'type': 'Point', 'coordinates': [11.679489, 48.226012]}"
Itzehoe,3,Itzehoe,"{'type': 'Point', 'coordinates': [9.510287, 53.923873]}"
Jannowitzbrücke,4,Berlin,"{'type': 'Point', 'coordinates': [13.419347, 52.51427]}"
Jena Paradies,3,Jena,"{'type': 'Point', 'coordinates': [11.587461, 50.924856]}"
Jena West,3,Jena,"{'type': 'Point', 'coordinates': [11.577848, 50.923286]}"
Jena-Göschwitz,4,Jena,"{'type': 'Point', 'coordinates': [11.593537, 50.883942]}"
Jungfernheide,4,Berlin,"{'type': 'Point', 'coordinates': [13.299437, 52.530276]}"
Jungfernheide,4,Berlin,"{'type': 'Point', 'coordinates': [13.299437, 52.530276]}"
Jungfernstieg (S-Bahn),4,Hamburg,"{'type': 'Point', 'coordinates': [9.993883, 53.552194]}"
Jungfernstieg (S-Bahn),4,Hamburg,"{'type': 'Point', 'coordinates': [9.993883, 53.552194]}"
Jüterbog,4,Jüterbog,"{'type': 'Point', 'coordinates': [13.054353, 51.997509]}"
Kahl (Main),4,Kahl (Main),"{'type': 'Point', 'coordinates': [9.005468, 50.07687]}"
Kaiserslautern Hbf,2,Kaiserslautern,"{'type': 'Point', 'coordinates': [7.768716, 49.436137]}"
Kamen,4,Kamen,"{'type': 'Point', 'coordinates': [7.661, 51.585224]}"
Karlsruhe Hbf,1,Karlsruhe,"{'type': 'Point', 'coordinates': [8.402181, 48.993515]}"
Karlsruhe-Durlach,3,Karlsruhe,"{'type': 'Point', 'coordinates': [8.462822, 49.002328]}"
Karlsruhe-Durlach,3,Karlsruhe,"{'type': 'Point', 'coordinates': [8.462822, 49.002328]}"
Karlstadt (Main),4,Karlstadt (Main),"{'type': 'Point', 'coordinates': [9.768148, 49.962899]}"
Karthaus,4,Konz,"{'type': 'Point', 'coordinates': [6.596854, 49.71034]}"
Kassel Hbf,2,Kassel,"{'type': 'Point', 'coordinates': [9.489501, 51.31826]}"
Kassel-Wilhelmshöhe,2,Kassel,"{'type': 'Point', 'coordinates': [9.446898, 51.313114]}"
Kaufbeuren,4,Kaufbeuren,"{'type': 'Point', 'coordinates': [10.629496, 47.875432]}"
Kaufering,4,Kaufering,"{'type': 'Point', 'coordinates': [10.854595, 48.080835]}"
Kehl,4,Kehl,"{'type': 'Point', 'coordinates': [7.806556, 48.576658]}"
Kehl,4,Kehl,"{'type': 'Point', 'coordinates': [7.806556, 48.576658]}"
Keitum,4,Sylt/ OT Keitum,"{'type': 'Point', 'coordinates': [8.368969, 54.888814]}"
Kempten (Allgäu) Hbf,3,Kempten ,"{'type': 'Point', 'coordinates': [10.31761, 47.711745]}"
Kettwig,4,Essen,"{'type': 'Point', 'coordinates': [6.953747, 51.363375]}"
Kiefersfelden,4,Kiefersfelden,"{'type': 'Point', 'coordinates': [12.190473, 47.609907]}"
Kiel Hbf,2,Kiel,"{'type': 'Point', 'coordinates': [10.131976, 54.314985]}"
Kiel Hbf,2,Kiel,"{'type': 'Point', 'coordinates': [10.131976, 54.314985]}"
Kirchenlaibach,4,Speichersdorf,"{'type': 'Point', 'coordinates': [11.776325, 49.869904]}"
Kirchhain (Bz Kassel),4,Kirchhain,"{'type': 'Point', 'coordinates': [8.921399, 50.823779]}"
Kirchheim (Teck),4,Kirchheim unter Teck,"{'type': 'Point', 'coordinates': [9.443927, 48.644258]}"
Kirchseeon,4,Kirchseeon,"{'type': 'Point', 'coordinates': [11.887255, 48.0709]}"
Kirchseeon,4,Kirchseeon,"{'type': 'Point', 'coordinates': [11.887255, 48.0709]}"
Kirchweyhe,4,Weyhe,"{'type': 'Point', 'coordinates': [8.847236, 52.983765]}"
Kissing,4,Kissing,"{'type': 'Point', 'coordinates': [10.959553, 48.300922]}"
Klein Flottbek (S-Bahn),4,Hamburg,"{'type': 'Point', 'coordinates': [9.861122, 53.558169]}"
Koblenz Hbf,2,Koblenz,"{'type': 'Point', 'coordinates': [7.588345, 50.350929]}"
Koblenz Stadtmitte,4,Koblenz,"{'type': 'Point', 'coordinates': [7.589985, 50.357714]}"
Köln Frankfurter Straße,4,Köln,"{'type': 'Point', 'coordinates': [7.051262, 50.915219]}"
Köln Frankfurter Straße,4,Köln,"{'type': 'Point', 'coordinates': [7.051262, 50.915219]}"
Köln Geldernstr/Parkgürtel,4,Köln,"{'type': 'Point', 'coordinates': [6.941413, 50.968551]}"
