Königswinter,8003386,4,Königswinter
Konstanz,8003400,3,Konstanz
Korntal,8003409,4,Korntal
Kornwestheim Pbf,8003411,3,Kornwestheim
Köthen,8010195,3,Köthen
Krefeld Hbf,8000211,3,Krefeld
Krefeld-Oppum,8000212,4,Krefeld
Kreiensen,8000213,4,Kreiensen
Kreuztal,8000214,4,Kreuztal
Kriftel,8003442,4,Kriftel
Krupunder (S-Bahn),8003460,4,Halstenbek
Kulmbach,8003476,4,Kulmbach
Lahr (Schwarzw),8003494,4,Lahr 
Lambrecht (Pfalz),8003497,4,Lambrecht
Lampertheim,8003503,4,Lampertheim
Landau (Pfalz) Hbf,8000216,4,Landau
Landsberger Allee,8089020,4,Berlin
Landshut (Bay) Hbf,8000217,2,Landshut 
Landstuhl,8003515,3,Landstuhl
Landungsbrücken (S-Bahn),8003518,4,Hamburg
Landwehr (S-Bahn),8003519,4,Hamburg
Lang Göns,8003520,4,Langgöns
Langen (Hess),8003523,4,Langen
Langenfelde (S-Bahn),8003541,4,Hamburg
Langenhagen Pferdemarkt,8003542,4,Langenhagen
Langenhagen-Mitte,8003545,3,Langenhagen
Langenselbold,8003550,4,Langenselbold
Langwedel,8000586,4,Langwedel
Lauda,8000221,4,Lauda-Königshofen
Lauffen (Neckar),8003588,4,Lauffen (Neckar)
Laupheim West,8003592,4,Laupheim
Leer (Ostfriesl),8000225,3,Leer
Lehrte,8000226,3,Lehrte
Leinefelde,8010203,3,Leinefelde
Leinfelden,8003622,4,Leinfelden-Echterdingen
Leipzig Hbf,8010205,1,Leipzig
Leipzig Messe,8012478,3,Leipzig
Leipzig Neue Messe,8012478,3,Leipzig
Leipzig-Gohlis,8012188,4,Leipzig
Leipzig-Möckern,8012193,4,Leipzig
Lennestadt-Altenhundem,8000532,4,Lennestadt
Leonberg,8003652,4,Leonberg
Letmathe,8000227,4,Iserlohn
Leverkusen Mitte,8006713,4,Leverkusen
Leverkusen Mitte,8006713,4,Leverkusen
Lichtenfels,8000228,3,Lichtenfels
Lichtenhagen,8012221,4,Rostock
Limburg (Lahn),8000229,3,Limburg
Limburg Süd,8003680,4,Limburg
Limburgerhof,8003687,4,Limburgerhof
Lindau Hbf,8000230,3,Lindau
Lindern,8003697,4,Geilenkirchen
Lingen (Ems),8003701,4,Lingen 
Linz (Rhein),8003708,4,Linz 
Lippstadt,8000571,4,Lippstadt
Löbau (Sachs),8010212,4,Löbau
Lochham,8003720,4,Gräfelfing
Löhne (Westf),8000233,4,Löhne
Lörrach,8003729,4,Lörrach
Lörrach Hbf,8003729,4,Lörrach
Lübben (Spreewald),8010217,4,Lübben
Lübbenau (Spreewald),8010220,4,Lübbenau 
Lübeck Hbf,8000237,2,Lübeck
Ludwigsburg,8000235,3,Ludwigsburg
Ludwigsfelde,8010215,4,Ludwigsfelde
Ludwigshafen (Rhein) Hbf,8000236,2,Ludwigshafen
Ludwigshafen (Rhein) Hbf,8000236,2,Ludwigshafen
Ludwigshafen (Rhein) Mitte,8003759,3,Ludwigshafen
Ludwigshafen (Rhein) Mitte,8003759,3,Ludwigshafen
Ludwigshafen-Oggersheim,8003766,4,Ludwigshafen
Ludwigslust,8010216,4,Ludwigslust
Lüneburg,8000238,2,Lüneburg
Lüneburg,8000238,2,Lüneburg
Lünen Hbf,8000239,4,Lünen
Lutherstadt Wittenberg,8010222,3,Lutherstadt Wittenberg
Magdeburg Hbf,8010224,2,Magdeburg
Magdeburg-Buckau,8013456,4,Magdeburg
Magdeburg-Neustadt,8010226,4,Magdeburg
Maintal Ost,8002877,4,Maintal
Mainz Hbf,8000240,2,Mainz
Mainz Römisches Theater,8003816,3,Mainz
Mainz Süd,8003816,3,Mainz
Mainz-Bischofsheim,8000241,4,Bischofsheim
Mainz-Bischofsheim,8000241,4,Bischofsheim
Mainz-Gustavsburg,8003818,4,Ginsheim-Gustavsburg
Mainz-Kastel,8000615,4,Wiesbaden
Maisach,8003824,4,Maisach
Mammendorf-Nannhofen,8004204,4,Mammendorf
Mammendorf-Nannhofen,8004204,4,Mammendorf
Mannheim Hbf,8000244,2,Mannheim
Mannheim-Friedrichsfeld,8000631,4,Mannheim
Mannheim-Friedrichsfeld Süd,8003842,4,Mannheim
Mannheim-Neckarau,8003844,4,Mannheim
Mannheim-Seckenheim,8003847,4,Mannheim
Mannheim-Waldhof,8003848,4,Mannheim
Marbach (Neckar),8003853,4,Marbach am Neckar
Marburg (Lahn),8000337,2,Marburg
Markt Schwaben,8003879,3,Markt Schwaben
Marktredwitz,8000247,3,Marktredwitz
Meckenbeuren,8003930,4,Meckenbeuren
Meckesheim,8003932,4,Meckesheim
Meiningen,8010230,4,Meiningen
Melle,8003956,4,Melle
Memmingen,8000249,3,Memmingen
Mering,8003982,3,Mering
Mering-St Afra,8004008,4,Mering
Merseburg,8010232,4,Merseburg
Merzig (Saar),8003992,4,Merzig (Saar)
Meschede,8003993,4,Meschede
Messe Nord / ICC (Witzleben),8089110,4,Berlin
Metzingen,8004009,4,Metzingen
Mexikoplatz,8089023,4,Berlin
Michendorf,8010233,4,Michendorf
Mindelheim,8000338,4,Mindelheim
Minden (Westf),8000252,3,Minden
Mittenwald,8004043,4,Mittenwald
Mittenwald,8004043,4,Mittenwald
Mittlerer Landweg (S-Bahn),8004048,4,Hamburg
Mittlerer Landweg (S-Bahn),8004048,4,Hamburg
Mönchengladbach Hbf,8000253,2,Mönchengladbach
Montabaur,8000667,4,Montabaur
Montabaur,8000667,4,Montabaur
Moosburg,8004084,4,Moosburg
Mörfelden,8004065,4,Mörfelden - Walldorf
Mosbach-Neckarelz,8000264,3,Mosbach-Neckarelz
Mühlacker,8000339,4,Mühlacker
Mühlhausen (Thür),8010235,4,Mühlhausen / Thüringen
Mühlheim (Main),8004112,4,Mühlheim (Main)
Mülheim (Ruhr) Hbf,8000259,3,Mülheim an der Ruhr
Mülheim (Ruhr)-Styrum,8000687,3,Mülheim an der Ruhr
Müllheim (Baden),8004124,4,Müllheim 
München Donnersbergerbrücke,8004128,3,München
München Harras,8004130,4,München
München Hbf tief,8000261,1,München
München Hbf,8000261,1,München
München Hbf,8000261,1,München
München Hbf,8000261,1,München
München Heimeranplatz,8005419,4,München
München Heimeranplatz,8005419,4,München
München Isartor,8004131,4,München
München Karlsplatz,8004132,3,München
München Leuchtenbergring,8004134,4,München
München Marienplatz,8004135,3,München
München Ost,8000262,1,München
München Rosenheimer Platz,8004136,3,München
München Siemenswerke,8004137,4,München
München-Allach,8004140,4,München
München-Berg am Laim,8004142,4,München
München-Freiham,8004181,4,München
München-Giesing,8004148,3,München
München-Hackerbrücke,8004129,3,München
München-Hirschgarten,8004179,3,München
München-Karlsfeld,8004150,4,München
München-Laim Pbf,8004151,3,München
München-Langwied,8004152,4,München
München-Mittersendling,8004154,4,München
München-Moosach,8004155,4,München
München-Obermenzing,8004157,4,München
München-Pasing,8004158,2,München
München-Riem Pbf,8004160,4,München
München-Untermenzing,8004139,4,München
München-Westkreuz,8004163,4,München
Münster (Westf) Hbf,8000263,2,Münster
Münster (Westf) Hbf,8000263,2,Münster
Murnau,8004185,4,Murnau
Nauen,8010239,3,Nauen
Naumburg (Saale) Hbf,8010240,3,Naumburg 
Neckarelz,8000264,3,Mosbach-Neckarelz
Neckargemünd,8000265,3,Neckargemünd
Neckarsteinach,8004219,4,Neckarsteinach
Neckarsulm,8004220,3,Neckarsulm
Nettelnburg (S-Bahn),8004241,4,Hamburg
Neu Isenburg,8004246,4,Neu Isenburg
Neu Ulm,8006730,4,Neu Ulm
Neubeckum,8004251,4,Beckum
Neubeckum,8004251,4,Beckum
Neubiberg,8004252,4,Neubiberg
Neubrandenburg,8010241,3,Neubrandenburg
Neubrücke (Nahe),8004253,4,Hoppstädten-Weiersbach
Neudietendorf,8010242,4,Neudietendorf
Neuenmarkt-Wirsberg,8000267,4,Neuenmarkt
Neufahrn (b Freising),8004279,4,Neufahrn
Neuhaus (Pegnitz),8004284,4,Neuhaus (Pegnitz)
Neukieritzsch,8010243,4,Neukieritzsch
Neumarkt (Oberpf),8004305,3,Neumarkt (Oberpf)
Neumünster,8000271,2,Neumünster
Neunkirchen (Saar) Hbf,8000272,3,Neunkirchen (Saar)
Neuss Hbf,8000274,2,Neuss
Neuss Hbf,8000274,2,Neuss
Neuss Hbf,8000274,2,Neuss
Neustadt (Aisch) Bahnhof,8004323,4,Neustadt (Aisch)
Neustadt (Weinstr) Böbig,8004489,4,Neustadt 
Neustadt (Weinstr) Hbf,8000275,2,Neustadt 
Neustadt a Rübenberge,8004322,4,Neustadt a Rübenberge
Neustrelitz Hbf,8010250,4,Neustrelitz
Neuwied,8000276,3,Neuwied
Neuwiedenthal (S-Bahn),8006750,4,Hamburg
Neuwirtshaus-Porscheplatz,8004338,4,Stuttgart
Nidda,8000277,4,Nidda
Niebüll,8004343,3,Niebüll
Niederlahnstein,8000278,4,Lahnstein
Niedernhausen (Taunus),8004400,4,Niedernhausen
Nienburg (Weser),8000279,3,Nienburg  
Nikolassee,8089078,4,Berlin
Nikolassee,8089078,4,Berlin
Nikolassee,8089078,4,Berlin
Norddeich Mole,8007768,4,Norden
Nordhausen,8010256,3,Nordhausen
Northeim (Han),8000283,3,Northeim 
Nottuln-Appelhülsen,8000595,4,Nottuln-Appelhülsen
Nürnberg Hbf,8000284,1,Nürnberg
Nürnberg-Frankenstadion,8004493,4,Nürnberg
Nürtingen,8004488,3,Nürtingen
Oberesslingen,8004528,4,Esslingen am Neckar
Oberhausen Hbf,8000286,2,Oberhausen
Oberschleißheim,8004580,4,Oberschleißheim
Oberstdorf,8004585,3,Oberstdorf
Oberursel (Taunus),8004596,4,Oberursel (Taunus)
Oelde,8004626,4,Oelde
Offenbach (Main) Hbf,8000349,4,Offenbach (Main)
Offenbach (Main) Ost,8004645,3,Offenbach (Main)
Offenbach Ledermuseum,8070091,4,Offenbach (Main)
Offenbach Marktplatz,8070090,4,Offenbach (Main)
Offenbach-Kaiserlei,8070092,4,Offenbach (Main)
Offenburg,8000290,2,Offenburg
Oftersheim,8004658,4,Oftersheim
Ohlsdorf (S-Bahn),8004661,4,Hamburg
Ohlsdorf (S-Bahn),8004661,4,Hamburg
Olching,8004667,4,Olching
Oldenburg (Oldb) Hbf,8000291,2,Oldenburg (Oldb)
Olympiastadion,8089330,3,Berlin
Opladen,8000853,4,Leverkusen
Oranienburg,8013487,3,Oranienburg
Oranienburger Straße,8089027,4,Berlin
Osnabrück Altstadt,8004689,4,Osnabrück
Osnabrück Hasetor,8004689,4,Osnabrück
Osnabrück Hbf,8000294,2,Osnabrück
Osnabrück Hbf,8000294,2,Osnabrück
Osnabrück Hbf,8000294,2,Osnabrück
Osnabrück Hbf,8000294,2,Osnabrück
Osterburken,8000295,4,Osterburken
Osterholz-Scharmbeck,8004702,4,Osterholz-Scharmbeck
Osthofen,8004714,4,Osthofen
Ostkreuz,8011162,3,Berlin
Ostseebad Binz,8011191,3,Binz
Othmarschen (S-Bahn),8004719,4,Hamburg
Ötigheim,8004636,4,Ötigheim
Paderborn Hbf,8000297,2,Paderborn
Papenburg (Ems),8004751,4,Papenburg 
Papestraße,8011113,1,Berlin
Papestraße,8011113,1,Berlin
Papestraße,8011113,1,Berlin
Parsberg,8004755,4,Parsberg
Pasewalk,8010268,4,Pasewalk
Passau Hbf,8000298,3,Passau
Pegnitz,8004759,4,Pegnitz
Petershausen (Oberbay),8004775,3,Petershausen (Oberbay)
Pforzheim Hbf,8000299,2,Pforzheim
Pinneberg,8004819,3,Pinneberg
Pinneberg,8004819,3,Pinneberg
Pirmasens Nord,8000876,4,Thaleischweiler-Fröschen
Pirna,8010272,4,Pirna
Planegg (Krailling),8004827,4,Planegg
Plänterwald,8089030,4,Berlin
Plattling,8000301,3,Plattling
Plauen (Vogtl) ob Bf,8010275,3,Plauen 
Pleinfeld,8004835,4,Pleinfeld
Plettenberg,8004838,4,Plettenberg
Plochingen,8000302,2,Plochingen
Plüderhausen,8004842,4,Plüderhausen
Porta Westfalica,8004868,4,Porta Westfalica
Porta Westfalica,8004868,4,Porta Westfalica
Porz (Rhein),8004869,4,Köln
Porz-Wahn,8004873,4,Köln
Possenhofen,8004874,4,Pöcking
Potsdam Charlottenhof,8010280,4,Potsdam
Potsdam Hbf,8012666,2,Potsdam
Potsdam Park Sanssouci,8010377,3,Potsdam
Potsdamer Platz,8011118,2,Berlin
Prenzlau,8010282,4,Prenzlau
Prenzlauer Allee,8089033,4,Berlin
Prien a Chiemsee,8004885,4,Prien am Chiemsee
Priesterweg,8089034,4,Berlin
Puchheim,8004893,4,Puchheim
Radeberg,8012699,4,Radeberg
Radolfzell,8000880,4,Radolfzell 
Rastatt,8000306,4,Rastatt
Rathaus Steglitz,8089036,4,Berlin
Rathenow,8010296,4,Rathenow
Raubling,8004955,4,Raubling
Raunheim,8004962,4,Raunheim
Ravensburg,8004965,4,Ravensburg
Recklinghausen Hbf,8000307,3,Recklinghausen
Reeperbahn (S-Bahn),8006705,4,Hamburg
Regensburg Hbf,8000309,2,Regensburg
Reichenbach (Vogtl) ob Bf,8012739,4,Reichenbach 
Remagen,8000310,3,Remagen
Rendsburg,8000312,4,Rendsburg
Renningen,8000313,4,Renningen
Reutlingen Hbf,8000314,3,Reutlingen
Rheda-Wiedenbrück,8000315,4,Rheda -Wiedenbrück
Rheine,8000316,3,Rheine
Rheinfelden (Baden),8005064,4,Rheinfelden           
Rheinhausen,8000317,4,Duisburg
Rheydt Hbf,8000318,4,Mönchengladbach
Ribnitz-Damgarten West,8012763,4,Ribnitz
Riedstadt-Goddelau,8000126,4,Riedstadt
Riesa,8010297,3,Riesa
Rödermark-Ober Roden,8000285,4,Ober Roden / Rödermark
Röntgental,8081210,4,Panketal
Rosenheim,8000320,2,Rosenheim
Roßlau (Elbe),8010302,4,Roßlau (Elbe)
Rostock Evershagen,8011523,4,Rostock
Rostock Hbf,8010304,2,Rostock
Rostock Holbeinplatz,8012805,4,Rostock
Rostock Lichtenhagen,8012221,4,Rostock
Rostock Parkstraße,8012801,4,Rostock
Rostock-Marienehe,8012807,4,Rostock-Marienehe
Rotenburg (Wümme),8000321,4,Rotenburg 
Roth,8005185,3,Roth
Rottendorf,8005198,4,Rottendorf
Rottweil,8000322,3,Rottweil
Rübenkamp (S-Bahn),8005207,4,Hamburg
Rudolstadt (Thür),8010306,4,Rudolstadt (Thür)
Rüsselsheim,8005220,3,Rüsselsheim
Rüsselsheim Opelwerk,8005221,4,Rüsselsheim
Saalfeld (Saale),8010309,3,Saalfeld (Saale)
Saarbrücken Hbf,8000323,2,Saarbrücken
Saarburg (Bz Trier),8005245,4,Saarburg
Saarlouis Hbf,8005247,3,Saarlouis
Salzbergen,8005262,4,Salzbergen
Salzwedel,8010310,4,Salzwedel
Sandersleben (Anh),8010311,4,Sandersleben
Sangerhausen,8010312,4,Sangerhausen
Savignyplatz,8089037,4,Berlin
Schifferstadt,8000326,3,Schifferstadt
Schlüchtern,8000891,4,Schlüchtern
Schönebeck (Elbe),8010318,3,Schönebeck (Elbe)
Schöneberg,8089474,4,Berlin
Schöneberg,8089474,4,Berlin
Schöneberg,8089474,4,Berlin
Schönhauser Allee,8089039,4,Berlin
Schopfheim,8005420,4,Schopfheim
Schorndorf,8005424,3,Schorndorf
Schwabach,8005439,3,Schwabach
Schwäbisch Gmünd,8000329,4,Schwäbisch Gmünd
Schwäbisch Hall-Hessental,8000330,4,Schwäbisch Hall
Schwandorf,8000027,4,Schwandorf
Schweinfurt Hbf,8000032,3,Schweinfurt
Schwelm,8000033,3,Schwelm
Schwerin Hbf,8010324,3,Schwerin
Schwerte (Ruhr),8000037,4,Schwerte 
Schwetzingen,8005494,4,Schwetzingen
Sechtem,8005499,4,Bornheim
Seckach,8000042,4,Seckach
Seelze Pbf,8005507,4,Seelze
Siegburg,8005556,3,Siegburg
Siegelsdorf,8005557,4,Veitsbronn
Siegen Hbf,8000046,3,Siegen
Siegen-Weidenau,8003020,4,Siegen
Singen (Hohentwiel),8000073,2,Singen 
Sinsheim (Elsenz),8005578,4,Sinsheim (Elsenz)
Sinsheim (Elsenz) Hbf,8005578,4,Sinsheim (Elsenz)
Sinzig (Rhein),8005580,4,Sinzig 
Soest,8000076,3,Soest
Solingen-Ohligs,8000087,2,Solingen-Ohligs
Sömmerda,8010328,4,Sömmerda
Sonneberg (Thür) Hbf,8013008,4,Sonneberg (Thür)
Sonnenallee,8089327,4,Berlin
Sonthofen,8005609,4,Sonthofen
Speyer Hbf,8005628,4,Speyer
Springe,8005638,4,Springe
Springpfuhl,8089040,4,Berlin
St Ingbert,8005649,3,St. Ingbert
St Wendel,8005659,4,St. Wendel
Stade,8000089,4,Stade
Stadtallendorf,8005661,4,Stadtallendorf
Stadthagen,8005662,4,Stadthagen
Stadthausbrücke (S-Bahn),8005663,4,Hamburg
Starnberg,8005676,4,Starnberg
Starnberg-Nord,8005675,4,Starnberg
Stellingen (S-Bahn),8002559,4,Hamburg
Stendal,8010334,3,Stendal
Sternschanze (S-Bahn),8070146,3,Hamburg
Sternschanze (S-Bahn),8070146,3,Hamburg
Stolberg (Rheinl) Hbf,8000348,4,Stolberg (Rheinl)
Stolberg (Rheinl) Hbf,8000348,4,Stolberg (Rheinl)
Storkower Straße,8089041,4,Berlin
Stralsund,8010338,3,Stralsund
Straubing,8000095,4,Straubing
Strausberg,8010341,4,Strausberg
Stuttgart Feuersee,8006699,3,Stuttgart
Stuttgart Flughafen,8005768,4,Leinfelden - Echterdingen
Stuttgart Gottlieb-Daimler-Stadion,8006743,4,Stuttgart
Stuttgart Hbf,8000096,1,Stuttgart
Stuttgart Hbf,8000096,1,Stuttgart
Stuttgart Hbf,8000096,1,Stuttgart
Stuttgart Neckarpark,8006743,4,Stuttgart
Stuttgart Österfeld,8005779,4,Stuttgart
Stuttgart Schwabstraße,8006698,3,Stuttgart
Stuttgart Stadtmitte,8006700,3,Stuttgart
Stuttgart Universität,8006513,4,Stuttgart
Stuttgart-Bad Cannstatt,8005769,3,Stuttgart
Stuttgart-Feuerbach,8005770,4,Stuttgart-Feuerbach
Stuttgart-Obertürkheim,8005772,4,Stuttgart
Stuttgart-Rohr,8005773,4,Stuttgart
Stuttgart-Untertürkheim Pbf,8005775,3,Stuttgart
Stuttgart-Untertürkheim Pbf,8005775,3,Stuttgart
Stuttgart-Untertürkheim Pbf,8005775,3,Stuttgart
Stuttgart-Untertürkheim Pbf,8005775,3,Stuttgart
Stuttgart-Vaihingen,8005776,3,Stuttgart
Stuttgart-Zuffenhausen,8005778,3,Stuttgart
Süßen,8005790,4,Süßen
Syke,8005809,4,Syke
Tamm (Württ),8005820,4,Tamm 
Taufkirchen,8005831,4,Taufkirchen
Tharandt,8013114,4,Tharandt
Thesdorf (S-Bahn),8005858,4,Pinneberg
Tiergarten,8089091,4,Berlin
Tornesch,8005887,4,Tornesch
Tostedt,8005888,4,Tostedt
Traunstein,8000116,3,Traunstein
Treptower Park,8089043,4,Berlin
Treuchtlingen,8000122,3,Treuchtlingen
Treysa,8000129,4,Schwalmstadt-Treysa
Trier Hbf,8000134,2,Trier
Troisdorf,8000135,3,Troisdorf
Troisdorf,8000135,3,Troisdorf
Tübingen Hbf,8000141,2,Tübingen
Türkheim (Bay) Bahnhof,8000144,4,Türkheim 
Tuttlingen,8000163,3,Tuttlingen
Tutzing,8005927,3,Tutzing
Uelzen,8000168,2,Uelzen
Ulm Hbf,8000170,2,Ulm
Unna,8000171,3,Unna
Unter den Linden,8089044,4,Berlin
Unterföhring,8005986,4,Unterföhring
Vaihingen (Enz),8006053,4,Vaihingen (Enz)
Veddel (S-Bahn),8006062,4,Hamburg
Vellmar-Obervellmar,8004597,4,Vellmar
Verden (Aller),8006076,3,Verden (Aller)
Viersen,8000174,3,Viersen
Villingen (Schwarzw),8000366,4,Villingen-Schwenningen
Vilshofen (Niederbay),8006086,4,Vilshofen an der Donau
Völklingen,8000175,3,Völklingen
Wabern (Bz Kassel),8000368,4,Wabern
Wächtersbach,8006132,4,Wächtersbach
Waghäusel,8006137,4,Waghäusel
Waiblingen,8000180,3,Waiblingen
Waidmannslust,8089092,4,Berlin
Waldshut,8006167,4,Waldshut-Tiengen
Waldshut,8006167,4,Waldshut-Tiengen
Wandsbek Ost,8006197,4,Hamburg
Wandsbeker Chaussee (S-Bahn),8006198,4,Hamburg
Wanne-Eickel Hbf,8000192,3,Herne
Warburg (Westf),8000196,4,Warburg 
Waren (Müritz),8010361,4,Waren (Müritz)
Warnemünde,8013236,3,Rostock
Warschauer Straße,8089045,4,Berlin
Wattenscheid,8006226,4,Bochum
Wedding,8089131,4,Berlin
Weetzen,8000342,4,Ronnenberg
Weiden (Oberpf),8000204,3,Weiden in der Oberpfalz
Weil (Rhein),8006272,4,Weil  am Rhein
Weil der Stadt,8006271,4,Weil der Stadt
Weilheim (Oberbay),8000220,4,Weilheim 
Weimar,8010366,2,Weimar
Weinheim (Bergstr),8000377,4,Weinheim
Weißenburg (Bay),8006298,4,Weißenburg (Bay)
Weißenfels,8010368,3,Weißenfels
Wendlingen (Neckar),8006331,3,Wendlingen am Neckar
Werdau,8010372,4,Werdau
Werder (Havel),8010373,4,Werder (Havel)
Werl,8006342,4,Werl
Wernau (Neckar),8006346,4,Wernau
Wesel,8000242,3,Wesel
Westend,8089111,4,Berlin
Westerland (Sylt),8006369,3,Sylt/ OT Westerland  
Westhafen,8089116,4,Berlin
Wetzlar,8000383,3,Wetzlar
Wicklesgreuth,8006390,4,Petersaurach
Wiesbaden Hbf,8000250,2,Wiesbaden
Wiesbaden Ost,8006404,4,Wiesbaden
Wiesloch-Walldorf,8006421,3,Wiesloch
Wilhelmsburg (S-Bahn),8002561,4,Hamburg
Wilhelmshaven,8006445,4,Wilhelmshaven
Winden (Pfalz),8006468,4,Winden
Winnenden,8006479,3,Winnenden
Winsen (Luhe),8006484,4,Winsen (Luhe)
Witten Hbf,8000251,3,Witten
Wittenau (Wilhelmsruher Damm),8089096,4,Berlin
Wittenberge,8010382,3,Wittenberge
Wittlich Hbf,8000379,4,Wittlich
Wolfen (Kr Bitterfeld),8013335,4,Wolfen 
Wolfsburg,8006552,2,Wolfsburg
Wollankstraße,8089048,4,Berlin
Worms Hbf,8000257,2,Worms
Wörth (Rhein),8000254,3,Wörth
Wrist,8006572,4,Wrist
Wunstorf,8000268,3,Wunstorf
Wuppertal Hbf,8000266,2,Wuppertal
Wuppertal Zoologischer Garten,8006623,4,Wuppertal
Wuppertal-Barmen,8006596,4,Wuppertal-Barmen
Wuppertal-Oberbarmen,8006719,3,Wuppertal
Wuppertal-Sonnborn,8006618,4,Wuppertal
Wuppertal-Unterbarmen,8006620,4,Wuppertal
Wuppertal-Vohwinkel,8006718,3,Wuppertal
Würzburg Hbf,8000260,2,Würzburg
Wurzen,8013361,4,Wurzen
Zeitz,8010390,4,Zeitz
Zittau,8010393,4,Zittau
Zwickau (Sachs) Hbf,8010397,3,Zwickau 
